iter	Logloss	F1
417	0.2466880068	0.7070254111
418	0.2465966951	0.7070254111
419	0.2465004861	0.7070254111
420	0.2463334831	0.7064973861
421	0.2461170974	0.7079910381
422	0.2459387926	0.7079910381
423	0.2458197955	0.7089552239
424	0.2456107786	0.7104477612
425	0.2453608571	0.711409396
426	0.245170755	0.711409396
427	0.2450047557	0.7123695976
428	0.2449180922	0.7123695976
429	0.2447355786	0.7129008203
430	0.2444963689	0.7129008203
431	0.2442842681	0.712471994
432	0.2441223971	0.712471994
433	0.2438892555	0.712471994
434	0.2437085809	0.712471994
435	0.2434912902	0.7129008203
436	0.2432629137	0.7129008203
437	0.2430436505	0.7123695976
438	0.2429742271	0.7123695976
439	0.2427512062	0.7123695976
440	0.2426099848	0.7123695976
441	0.2423761197	0.7123695976
442	0.2420887368	0.7138599106
443	0.2419813201	0.7138599106
444	0.2418408554	0.7138599106
445	0.2416853447	0.7134328358
446	0.2414442272	0.7129008203
447	0.2413500898	0.7129008203
448	0.241201046	0.7143922446
449	0.2410873509	0.7153502235
450	0.2409605449	0.7153502235
451	0.2408654805	0.7153502235
452	0.2407043168	0.7158836689
453	0.240556119	0.7168405365
454	0.2404025592	0.7177959792
455	0.2402403308	0.71875
456	0.2400854861	0.71875
457	0.2399370043	0.7168405365
458	0.2397264077	0.7177959792
459	0.2395067206	0.7168405365
460	0.2393712935	0.7157738095
461	0.2391123208	0.7167286245
462	0.2389352137	0.7167286245
463	0.2387121162	0.7176820208
464	0.2385066111	0.7182156134
465	0.2383210937	0.71875
466	0.2380934918	0.7176820208
467	0.2379296386	0.7186340015
468	0.2377449153	0.7176820208
469	0.237553189	0.7186340015
470	0.2374763566	0.7186340015
471	0.2372996418	0.7161961367
472	0.2370602897	0.7166172107
473	0.2369219516	0.7175685693
474	0.2367846021	0.7175685693
475	0.2366223413	0.7175685693
476	0.236427451	0.717037037
477	0.2361856765	0.7175685693
478	0.2359950845	0.7175685693
479	0.2357727376	0.7181008902
480	0.2356121465	0.7181008902
481	0.2353665408	0.7181008902
482	0.2351736459	0.7181008902
483	0.2349319115	0.7181008902
484	0.2346931269	0.7191679049
485	0.2345266823	0.7191679049
486	0.2343484623	0.7186340015
487	0.2341608665	0.7191679049
488	0.2339909809	0.7201187825
489	0.2337692123	0.7210682493
490	0.2335806203	0.7220163084
491	0.2333712893	0.7214814815
492	0.2331435331	0.7224278312
493	0.2330087631	0.7233727811
494	0.2328907334	0.7243163341
495	0.2326550329	0.7243163341
496	0.2325450909	0.7243163341
497	0.2324438916	0.7243163341
498	0.2323169472	0.7243163341
499	0.2322832502	0.7243163341
500	0.2321065645	0.724852071
501	0.231905027	0.7252584934
502	0.2316838704	0.724852071
503	0.2315851457	0.7257945307
504	0.2313846401	0.725388601
505	0.2311712496	0.724852071
506	0.2309969466	0.7282127031
507	0.2307996057	0.7272727273
508	0.2306333174	0.7282127031
509	0.2305558177	0.7282127031
510	0.2303642094	0.7278106509
511	0.2301941557	0.729689808
512	0.2301208095	0.729689808
513	0.2299629671	0.729689808
514	0.2298864309	0.7291512915
515	0.2296946254	0.7282127031
516	0.2295474348	0.7287509239
517	0.2292778241	0.7287509239
518	0.2290906734	0.7278106509
519	0.2290148265	0.7278106509
520	0.2289228192	0.7287509239
521	0.2286935542	0.7278106509
522	0.2284833215	0.7311669129
523	0.2283357835	0.7311669129
524	0.2280874869	0.7326440177
525	0.227901603	0.7331855137
526	0.227784844	0.7350553506
527	0.2276507587	0.7350553506
528	0.2274436889	0.7352071006
529	0.2272726071	0.7352071006
530	0.2271161791	0.7346637103
531	0.2268361094	0.7355982275
532	0.2265772866	0.7361419069
533	0.2263637249	0.7361419069
534	0.2262199609	0.7361419069
535	0.2260319627	0.7370753323
536	0.2258857384	0.7389380531
537	0.2257577654	0.7383935151
538	0.2256073714	0.7383935151
539	0.2253918681	0.7383935151
540	0.2252764338	0.7383935151
541	0.2251035899	0.7389380531
542	0.2248484184	0.7394833948
543	0.2247388387	0.7394833948
544	0.2246312022	0.7394833948
545	0.2244553336	0.7400295421
546	0.2243068649	0.7404129794
547	0.2241847029	0.7398673545
548	0.2240163157	0.7404129794
549	0.2239157167	0.7404129794
550	0.2237423022	0.7404129794
551	0.2234883204	0.7409594096
552	0.2232851906	0.741506647
553	0.2231166823	0.741506647
554	0.2230272931	0.7405764967
555	0.2228612105	0.7409594096
556	0.2227077812	0.7405764967
557	0.2225121222	0.7405764967
558	0.2222836621	0.7405764967
559	0.2221267122	0.741506647
560	0.2219855036	0.741506647
561	0.2218936284	0.741506647
562	0.2217964167	0.741506647
563	0.2216552477	0.741506647
564	0.2214917455	0.7409594096
565	0.2214138248	0.7409594096
566	0.2213072994	0.7428150332
567	0.2211675068	0.744665195
568	0.2210370494	0.744665195
569	0.2209233249	0.744665195
570	0.2208254131	0.7455882353
571	0.2206773367	0.744665195
572	0.220529183	0.7455882353
573	0.2203808176	0.7455882353
574	0.2201926033	0.7450404115
575	0.2198884652	0.7435709037
576	0.2196982938	0.7452135493
577	0.2195494617	0.7452135493
578	0.2194558297	0.7452135493
579	0.2191413597	0.7461368653
580	0.2189989135	0.7470588235
581	0.2188908862	0.7461368653
582	0.218739867	0.7470588235
583	0.2186227541	0.7488986784
584	0.2184684127	0.7498165811
585	0.2182737769	0.7498165811
586	0.2181761085	0.7498165811
587	0.217951042	0.7498165811
588	0.2178064555	0.7488986784
589	0.2176623535	0.7488986784
590	0.2175716756	0.7498165811
591	0.2174003633	0.7494489346
592	0.2172526157	0.7494489346
593	0.2171009512	0.7512839325
594	0.2169145623	0.7503671072
595	0.216707477	0.7494489346
596	0.2165847016	0.7494489346
597	0.2164880113	0.7494489346
598	0.2163173132	0.7512839325
599	0.2161400471	0.7512839325
600	0.2160174332	0.7527512839
601	0.2159005201	0.7536656891
602	0.2158377525	0.7536656891
603	0.2155804499	0.7536656891
604	0.2154087471	0.7545787546
605	0.2152945887	0.7554904832
606	0.2151381209	0.756954612
607	0.2149032784	0.7587719298
608	0.2147510639	0.7573099415
609	0.2146840899	0.756954612
610	0.2145948501	0.756954612
611	0.2144956228	0.7587719298
612	0.214300646	0.7602339181
613	0.2140819129	0.7620437956
614	0.2139989307	0.7620437956
615	0.2138187348	0.7620437956
616	0.213705635	0.7620437956
617	0.2135381039	0.7638483965
618	0.2133969779	0.7644055434
619	0.2133121056	0.7635036496
620	0.2131146762	0.7635036496
621	0.2130309314	0.7626004383
622	0.2128342731	0.7626004383
623	0.212705705	0.7626004383
624	0.2125841887	0.7626004383
625	0.2124886415	0.7626004383
626	0.2122904299	0.7649635036
627	0.2121264047	0.7631578947
628	0.2120675677	0.7640613587
629	0.2119675687	0.7640613587
630	0.2118439038	0.7640613587
631	0.2117469603	0.7640613587
632	0.2116428382	0.7649635036
633	0.2115296224	0.7658643326
634	0.2112758768	0.7658643326
635	0.2111735578	0.7658643326
636	0.2110138737	0.7658643326
637	0.2109283401	0.7658643326
638	0.2107900829	0.7649635036
639	0.2106708746	0.7658643326
640	0.2104885632	0.7667638484
641	0.2104017214	0.7667638484
642	0.2102022379	0.7676620539
643	0.2100417951	0.7667638484
644	0.2099204883	0.7676620539
645	0.2097052768	0.7667638484
646	0.2095674102	0.768558952
647	0.2094320665	0.768558952
648	0.2092885696	0.7691187181
649	0.2090864014	0.7676620539
650	0.2088879758	0.7676620539
651	0.20876999	0.768558952
652	0.2085946616	0.7676620539
653	0.208404009	0.7671033479
654	0.2082379156	0.7688953488
655	0.2081371372	0.7697893972
656	0.2079200375	0.770682148
657	0.2077800847	0.768
658	0.2075393815	0.7688953488
659	0.2073369277	0.768
660	0.2071622689	0.7694545455
661	0.2069940991	0.7709090909
662	0.2069105917	0.7709090909
663	0.2067271161	0.7709090909
664	0.2066455168	0.7718023256
665	0.2064309128	0.7718023256
666	0.2062926307	0.7721335269
667	0.2061509112	0.7730239304
668	0.2060412911	0.7739130435
669	0.2059438431	0.7730239304
670	0.2058067172	0.7741466957
671	0.2056561926	0.7750362845
672	0.2054676987	0.7750362845
673	0.2053147749	0.7750362845
674	0.2052407617	0.7750362845
675	0.205103522	0.7750362845
676	0.2050190065	0.7755991285
677	0.2049536609	0.7755991285
678	0.204812097	0.7755991285
679	0.2046607162	0.7764876633
680	0.2045254065	0.7764876633
681	0.2044398128	0.7755991285
682	0.204275653	0.7764876633
683	0.2042092713	0.7755991285
684	0.2040889921	0.7755991285
685	0.2038768286	0.7761627907
686	0.2037187792	0.7767272727
687	0.2035961966	0.7770515614
688	0.2034636961	0.7770515614
689	0.2033355595	0.7770515614
690	0.2032380198	0.7770515614
691	0.2030404116	0.7770515614
692	0.2029522546	0.7770515614
693	0.2027612219	0.7770515614
694	0.2027034251	0.7770515614
695	0.2025288308	0.7776162791
696	0.2023467092	0.7776162791
697	0.2022891735	0.7776162791
698	0.2020718023	0.7781818182
699	0.2018482108	0.7781818182
700	0.2016855782	0.7776162791
701	0.2015820112	0.7785039942
702	0.2014932157	0.7790697674
703	0.2013502375	0.7790697674
704	0.2010952702	0.7790697674
705	0.2009795967	0.7790697674
706	0.200704816	0.7788252357
707	0.2005754278	0.7779390421
708	0.200405983	0.780275562
709	0.2002772183	0.7805937726
710	0.200088741	0.7800289436
711	0.2000175896	0.7805937726
712	0.1998960455	0.7791455467
713	0.1998185622	0.7785817656
714	0.1997071901	0.7800289436
715	0.1995962383	0.7794649313
716	0.1993969006	0.7809110629
717	0.19923647	0.7823571945
718	0.1991228844	0.7826714801
719	0.1989942157	0.7826714801
720	0.1989190173	0.7826714801
721	0.1987578068	0.7835497835
722	0.1986256428	0.7844268205
723	0.1984824219	0.7853025937
724	0.1984169984	0.7853025937
725	0.1983448797	0.7853025937
726	0.1982539613	0.7853025937
727	0.1980832361	0.7861771058
728	0.1979361906	0.7853025937
729	0.1977707715	0.7853025937
730	0.19761614	0.7853025937
731	0.1975121485	0.7861771058
732	0.1973557559	0.7867435159
733	0.197221725	0.7873107426
734	0.1970884689	0.7873107426
735	0.1970378947	0.7867435159
736	0.196896502	0.7867435159
737	0.1967890977	0.7873107426
738	0.1966084641	0.7873107426
739	0.1964387269	0.788184438
740	0.1962912565	0.7890568754
741	0.1961992567	0.7896253602
742	0.19596424	0.7904967603
743	0.1958309543	0.7904967603
744	0.1956917908	0.7896253602
745	0.1955720683	0.7896253602
746	0.1954628991	0.7896253602
747	0.1953160411	0.7896253602
748	0.1951700435	0.7896253602
749	0.1950215829	0.7910662824
750	0.1948817189	0.7928057554
751	0.1947523392	0.7928057554
752	0.1945490047	0.7919366451
753	0.1943458561	0.7945402299
754	0.1942240673	0.7936736161
755	0.1940539091	0.7936736161
756	0.1938968739	0.7936736161
757	0.1937857233	0.7945402299
758	0.1937062055	0.7962697274
759	0.1935683032	0.7962697274
760	0.1933594372	0.7962697274
761	0.1932201102	0.7954055994
762	0.193110842	0.7979870597
763	0.1930231644	0.7988505747
764	0.1928696854	0.7988505747
765	0.1927393275	0.7988505747
766	0.1925462739	0.79971285
767	0.1923977776	0.79971285
768	0.192244287	0.79971285
769	0.1920619468	0.8005738881
770	0.1919554562	0.8005738881
771	0.1917838082	0.7994269341
772	0.1917360281	0.7994269341
773	0.1916185966	0.8002863278
774	0.1914569415	0.8008595989
775	0.1913859724	0.8002863278
776	0.191264413	0.8017179671
777	0.1910881362	0.8017179671
778	0.1910445783	0.8025751073
779	0.1909131475	0.8037249284
780	0.1908313111	0.8028673835
781	0.1907105832	0.8037249284
782	0.1905800406	0.8031496063
783	0.1904170338	0.8011486001
784	0.190274922	0.8011486001
785	0.1901599323	0.8028673835
786	0.1899494389	0.8037249284
787	0.1898395223	0.8045812455
788	0.1896562387	0.8045812455
789	0.189563347	0.8045812455
790	0.1894630853	0.8037249284
791	0.1893682676	0.8037249284
792	0.1892913181	0.8043010753
793	0.1890862847	0.8043010753
794	0.1889649244	0.8060128848
795	0.1888070073	0.8060128848
796	0.1886927117	0.8077197999
797	0.1885773753	0.8077197999
798	0.1884561257	0.8068669528
799	0.1883315352	0.8068669528
800	0.1881816303	0.8068669528
801	0.1880109564	0.807444524
802	0.1877613114	0.807444524
803	0.1876314557	0.808297568
804	0.1875772507	0.808297568
805	0.187489833	0.8077197999
806	0.187362416	0.8068669528
807	0.187307828	0.8068669528
808	0.1871872048	0.8068669528
809	0.1871046635	0.8068669528
810	0.1870097601	0.8068669528
811	0.1869186202	0.8068669528
812	0.1867969344	0.807444524
813	0.1867426684	0.807444524
814	0.1865214663	0.8080229226
815	0.1863760036	0.807444524
816	0.1862683138	0.8088761632
817	0.1861436418	0.810578985
818	0.1860102183	0.81
819	0.1859042184	0.8094218415
820	0.1857743178	0.8085714286
821	0.1856565602	0.81
822	0.1855285546	0.81
823	0.1854208777	0.8091493924
824	0.1853561482	0.8091493924
825	0.1851680042	0.8108493933
826	0.1850259848	0.8116975749
827	0.1849362982	0.8108493933
828	0.1848831623	0.8108493933
829	0.1848030056	0.8108493933
830	0.184643773	0.8108493933
831	0.1844795004	0.8116975749
832	0.1843251736	0.8133903134
833	0.1841987494	0.813655761
834	0.184071549	0.8142348754
835	0.1839503049	0.8144989339
836	0.1838515356	0.8153409091
837	0.1837663227	0.8153409091
838	0.1836239673	0.8153409091
839	0.1834632798	0.8165007112
840	0.1834159059	0.8165007112
841	0.1833505768	0.8165007112
842	0.1831107798	0.8165007112
843	0.1829794134	0.8181818182
844	0.1828634801	0.8173418621
845	0.1827779755	0.8196022727
846	0.182687826	0.8204400284
847	0.1825394655	0.8204400284
848	0.1824769912	0.8204400284
849	0.182356235	0.819858156
850	0.1822716542	0.8196022727
851	0.1821746469	0.8196022727
852	0.182047944	0.819020582
853	0.1820013182	0.819020582
854	0.1818307024	0.8196022727
855	0.1817338221	0.8196022727
856	0.1816750429	0.8196022727
857	0.1815915381	0.8196022727
858	0.1814670233	0.8196022727
859	0.1813565741	0.8196022727
860	0.1812085834	0.8204400284
861	0.1811009223	0.8204400284
862	0.180983917	0.8210227273
863	0.1809161813	0.8210227273
864	0.1808106082	0.8210227273
865	0.1806930881	0.8201847903
866	0.1805852949	0.8207681366
867	0.1804001308	0.8216062544
868	0.1803406665	0.8216062544
869	0.180213101	0.8216062544
870	0.1801230178	0.8224431818
871	0.180024003	0.8224431818
872	0.1799223139	0.8224431818
873	0.179834375	0.8224431818
874	0.1797539569	0.8232789212
875	0.1796865806	0.8232789212
876	0.1795512024	0.8246983676
877	0.1794460858	0.8263642807
878	0.1793523366	0.8246983676
879	0.179201728	0.8255319149
880	0.1790968536	0.8249468462
881	0.1789610785	0.8238636364
882	0.1789131222	0.8238636364
883	0.1787346434	0.8263642807
884	0.1785900108	0.8263642807
885	0.1785073167	0.8271954674
