iter	Logloss	F1
416	0.247468898	0.7140740741
417	0.2472939073	0.7140740741
418	0.2471186346	0.7146034099
419	0.2469085917	0.7155555556
420	0.2467923002	0.7155555556
421	0.2466092104	0.7165062916
422	0.2464306022	0.7165062916
423	0.2461917479	0.7165062916
424	0.2459858765	0.7169253511
425	0.2458679077	0.717872969
426	0.245674623	0.717872969
427	0.2454291428	0.7188191882
428	0.2451771444	0.7188191882
429	0.2449295268	0.717872969
430	0.2447648192	0.7188191882
431	0.2446628872	0.7188191882
432	0.2445139065	0.7188191882
433	0.2443632134	0.7188191882
434	0.244167739	0.7207074429
435	0.2439674776	0.7216494845
436	0.24374528	0.7225901398
437	0.243633029	0.7231222386
438	0.2434478162	0.7240618102
439	0.2432669087	0.7245949926
440	0.2430716275	0.7255334805
441	0.2430117182	0.7245949926
442	0.2429123629	0.7270051508
443	0.242744647	0.7266028003
444	0.2425993793	0.7256637168
445	0.2424288798	0.7251289609
446	0.2421812073	0.7251289609
447	0.2419487206	0.7266028003
448	0.2418067689	0.7275405007
449	0.2415702557	0.7290132548
450	0.2412930948	0.729550479
451	0.2411527909	0.729550479
452	0.2409087803	0.7280766396
453	0.2407834009	0.7280766396
454	0.2406284352	0.7275405007
455	0.2404503459	0.7275405007
456	0.2403705331	0.7275405007
457	0.2401750591	0.7280766396
458	0.2400353239	0.7280766396
459	0.2398447323	0.7290132548
460	0.2396296696	0.7304860088
461	0.2394277703	0.7304860088
462	0.2393688006	0.7304860088
463	0.2392808191	0.729550479
464	0.2391792878	0.7304860088
465	0.2390716767	0.7304860088
466	0.2388895667	0.7304860088
467	0.2385960264	0.7304860088
468	0.238346476	0.7299484915
469	0.2380566851	0.7299484915
470	0.2379146268	0.7299484915
471	0.2377240256	0.7290132548
472	0.237427998	0.729550479
473	0.2372572986	0.729550479
474	0.2371145807	0.729550479
475	0.2368880584	0.729550479
476	0.2366901673	0.7304860088
477	0.2365409676	0.7310243183
478	0.236386923	0.7310243183
479	0.2362418876	0.7319587629
480	0.2360686487	0.7319587629
481	0.2358389264	0.7324981577
482	0.2357410713	0.7319587629
483	0.2356422746	0.7319587629
484	0.2354686717	0.7319587629
485	0.2354101024	0.7319587629
486	0.2351711521	0.7319587629
487	0.2349599908	0.7319587629
488	0.2348482928	0.7324981577
489	0.2347101866	0.7339719971
490	0.2345756202	0.734904271
491	0.2344574693	0.734904271
492	0.2342259437	0.736377025
493	0.2341130872	0.7358351729
494	0.2340211708	0.736377025
495	0.2339017598	0.736377025
496	0.2337760473	0.736377025
497	0.2336515031	0.736377025
498	0.2334557975	0.736377025
499	0.2332202258	0.7369196758
500	0.2329962612	0.7373068433
501	0.232868986	0.7373068433
502	0.2327384419	0.7373068433
503	0.2325962596	0.7382352941
504	0.2323833143	0.7373068433
505	0.2322179631	0.7373068433
506	0.2320897417	0.7382352941
507	0.2318784205	0.7387785136
508	0.2317435058	0.7387785136
509	0.231664327	0.7387785136
510	0.2315605911	0.7387785136
511	0.2314736422	0.7397058824
512	0.2313393856	0.740250184
513	0.231212094	0.740250184
514	0.2310551935	0.740250184
515	0.2309095877	0.740250184
516	0.2307789249	0.7393225331
517	0.2305340511	0.7398673545
518	0.2303929135	0.7393225331
519	0.2302359145	0.7393225331
520	0.2301394378	0.7393225331
521	0.2300176381	0.7398673545
522	0.2298429822	0.7411764706
523	0.2296861727	0.742101396
524	0.2295680711	0.7406318883
525	0.2294212883	0.7415565345
526	0.2291908541	0.7430249633
527	0.2291077039	0.7430249633
528	0.2288712693	0.7435709037
529	0.2287455399	0.7444933921
530	0.2286819588	0.7441176471
531	0.2284236087	0.7430249633
532	0.2282794634	0.7439471753
533	0.2281847874	0.7439471753
534	0.2280814685	0.7435709037
535	0.2279506487	0.7454145268
536	0.2278545255	0.7454145268
537	0.2276766804	0.7454145268
538	0.2274294401	0.7454145268
539	0.2273013043	0.7444933921
540	0.2271632134	0.7463343109
541	0.227030005	0.7463343109
542	0.2268173304	0.7496339678
543	0.226720662	0.7478005865
544	0.2265294767	0.7468818782
545	0.2264578461	0.7459618209
546	0.2262256045	0.7474302496
547	0.2260786459	0.7474302496
548	0.225957177	0.7474302496
549	0.2258017958	0.7483492296
550	0.2256793394	0.7483492296
551	0.2254915049	0.7492668622
552	0.2253270595	0.7487179487
553	0.225181022	0.7478005865
554	0.2250233478	0.7478005865
555	0.2249364936	0.7483492296
556	0.2248018913	0.7483492296
557	0.2247323816	0.7483492296
558	0.2245005019	0.7501831502
559	0.2243606921	0.7501831502
560	0.2241951821	0.7487179487
561	0.2240372949	0.7501831502
562	0.2239217924	0.7501831502
563	0.2237317744	0.7505486467
564	0.2235418162	0.7520117045
565	0.2233158014	0.7520117045
566	0.2231722045	0.7520117045
567	0.2230670075	0.7520117045
568	0.2229348197	0.7529239766
569	0.2227572161	0.7529239766
570	0.2224732437	0.7523739956
571	0.2223237998	0.7523739956
572	0.2222307019	0.7523739956
573	0.2220859159	0.7543859649
574	0.2219378293	0.753834916
575	0.2217397123	0.7547445255
576	0.2216192467	0.7547445255
577	0.2214199791	0.7532846715
578	0.2212107882	0.7532846715
579	0.2209969732	0.7547445255
580	0.220806049	0.7547445255
581	0.2206551641	0.7556528082
582	0.2205083093	0.7556528082
583	0.220318656	0.7565597668
584	0.2201627998	0.7580174927
585	0.219988971	0.7603787327
586	0.2197764087	0.7603787327
587	0.2196956627	0.7603787327
588	0.2195811746	0.7594752187
589	0.2194281704	0.7603787327
590	0.2192279368	0.7594752187
591	0.2190438699	0.7612809316
592	0.2188129772	0.7607272727
593	0.2187221249	0.7607272727
594	0.2185990096	0.7607272727
595	0.2184156383	0.7636363636
596	0.2182275908	0.7636363636
597	0.2180477742	0.7650909091
598	0.2177669896	0.7665454545
599	0.2176502673	0.7665454545
600	0.2174821328	0.7656477438
601	0.2173752981	0.7656477438
602	0.2172978408	0.7656477438
603	0.2171290036	0.7659883721
604	0.2170279689	0.7650909091
605	0.2169051876	0.7650909091
606	0.216692628	0.7650909091
607	0.2165795888	0.7650909091
608	0.216406381	0.7665454545
609	0.2162528378	0.7665454545
610	0.2161609716	0.7674418605
611	0.2160880691	0.7659883721
612	0.2159679285	0.7671033479
613	0.2158748122	0.7676620539
614	0.2157505203	0.7671033479
615	0.2156666993	0.7671033479
616	0.2155501384	0.7674418605
617	0.2153857624	0.7677793904
618	0.2151820514	0.7677793904
619	0.214906821	0.7683369644
620	0.2148085558	0.7683369644
621	0.2146606465	0.7692307692
622	0.214456608	0.7686729514
623	0.2142583905	0.7695652174
624	0.2141686483	0.7695652174
625	0.2140459229	0.7722342733
626	0.2137725334	0.7736804049
627	0.213587181	0.7736804049
628	0.213489705	0.7727930535
629	0.2132574357	0.7736804049
630	0.2131316231	0.7727930535
631	0.2129409596	0.7736804049
632	0.2127368262	0.774566474
633	0.2126692115	0.7754512635
634	0.2124820425	0.7760115607
635	0.2123609827	0.7768953069
636	0.2121693785	0.7777777778
637	0.2119854212	0.7768953069
638	0.2117886373	0.7777777778
639	0.2116515093	0.7786589762
640	0.2114520515	0.7777777778
641	0.2112490935	0.7786589762
642	0.2110923638	0.7795389049
643	0.2109149282	0.7777777778
644	0.2107911057	0.7786589762
645	0.210561127	0.7786589762
646	0.2104040639	0.7786589762
647	0.2102992089	0.7786589762
648	0.2101794466	0.7804175666
649	0.2100316601	0.781294964
650	0.2099811485	0.781294964
651	0.2097716116	0.7804175666
652	0.2096278672	0.781294964
653	0.2094818552	0.7821710999
654	0.2092844519	0.7816091954
655	0.2090612809	0.7821710999
656	0.2089463048	0.7821710999
657	0.2088016269	0.7821710999
658	0.2085917775	0.783045977
659	0.2083654583	0.783045977
660	0.2082337086	0.783045977
661	0.208070657	0.783045977
662	0.2079012389	0.7821710999
663	0.2078620017	0.7821710999
664	0.2076664425	0.783919598
665	0.2074941595	0.783045977
666	0.2073241949	0.783045977
667	0.2071617693	0.783045977
668	0.2070127138	0.7833572453
669	0.2069386937	0.783919598
670	0.2068160301	0.7842293907
671	0.2066239839	0.7851002865
672	0.2064096748	0.7856630824
673	0.206271784	0.7865329513
674	0.2061727442	0.7859699356
675	0.2060304595	0.7865329513
676	0.2059170138	0.7862266858
677	0.2058284609	0.7870967742
678	0.2056156854	0.7862266858
679	0.2054973336	0.7862266858
680	0.2054141861	0.7862266858
681	0.205307867	0.7870967742
682	0.2051198644	0.7853553482
683	0.2050341374	0.7862266858
684	0.2048843221	0.7862266858
685	0.2047587536	0.7870967742
686	0.2046269961	0.7862266858
687	0.2044900598	0.787661406
688	0.2043292957	0.7890961263
689	0.2041746552	0.7908309456
690	0.2040312325	0.7908309456
691	0.2038965738	0.7899641577
692	0.203842899	0.7899641577
693	0.2037280635	0.7882268485
694	0.2035718985	0.7899641577
695	0.2034596761	0.7899641577
696	0.2032593812	0.7902648533
697	0.2031403908	0.7908309456
698	0.2030851475	0.7908309456
699	0.2030087552	0.7908309456
700	0.2028274893	0.7893982808
701	0.2026980265	0.7925608011
702	0.2025410703	0.7916964925
703	0.2024427407	0.7916964925
704	0.2023936484	0.7925608011
705	0.2022577444	0.7922636103
706	0.2020954577	0.7922636103
707	0.2019490254	0.7922636103
708	0.2018047696	0.7922636103
709	0.2016013682	0.7922636103
710	0.201421328	0.7931281317
711	0.2011879726	0.7931281317
712	0.2010138015	0.7931281317
713	0.2008344656	0.7939914163
714	0.2006047988	0.7939914163
715	0.2004687516	0.7939914163
716	0.2003196591	0.7948534668
717	0.2001772217	0.7948534668
718	0.200024824	0.7962830593
719	0.1998807904	0.7962830593
720	0.1997383864	0.7977126519
721	0.1996457916	0.7977126519
722	0.1995569652	0.7977126519
723	0.199353665	0.7982832618
724	0.1992520797	0.7974230494
725	0.1991521204	0.7974230494
726	0.1990035958	0.7965616046
727	0.198907641	0.7959914102
728	0.1988136449	0.7959914102
729	0.198713086	0.7959914102
730	0.198624476	0.7959914102
731	0.1984608653	0.7974230494
732	0.1983118146	0.7974230494
733	0.1982245959	0.7979942693
734	0.1980777505	0.7988546886
735	0.1979842087	0.7991422445
736	0.1978526926	0.7988546886
737	0.1977263137	0.8
738	0.1976116976	0.8
739	0.1974855929	0.800571837
740	0.1974149264	0.800571837
741	0.1973367625	0.8
742	0.197210959	0.8017118402
743	0.19710749	0.8017118402
744	0.196960502	0.8031383738
745	0.1968632447	0.8031383738
746	0.1967418552	0.8048433048
747	0.1966579927	0.8056939502
748	0.1965729435	0.8051209104
749	0.1963184888	0.8051209104
750	0.1961584066	0.8059701493
751	0.1960316817	0.8051209104
752	0.1959098521	0.8051209104
753	0.1957700975	0.8051209104
754	0.1957094224	0.8051209104
755	0.195606464	0.8036984353
756	0.1954677811	0.8042704626
757	0.1953393854	0.8042704626
758	0.1952324409	0.8042704626
759	0.1950158741	0.8048433048
760	0.1948982567	0.8048433048
761	0.1947976269	0.8051209104
762	0.1946163676	0.8051209104
763	0.1943748016	0.8051209104
764	0.1942435746	0.8051209104
765	0.194178997	0.8059701493
766	0.1940221408	0.8059701493
767	0.1938790977	0.8059701493
768	0.1937390016	0.8056939502
769	0.1936032437	0.8065433855
770	0.193433805	0.8071174377
771	0.1933335365	0.8079658606
772	0.1931082019	0.8096590909
773	0.1929467511	0.8088130775
774	0.1928186449	0.8093883357
775	0.1927252804	0.8088130775
776	0.1925541218	0.8102345416
777	0.1924230159	0.8102345416
778	0.1923596223	0.8102345416
779	0.192250995	0.8102345416
780	0.1921120373	0.8102345416
781	0.1920091797	0.8107725018
782	0.1918931393	0.8107725018
783	0.1917532887	0.8116147309
784	0.1916425546	0.8116147309
785	0.191500492	0.8116147309
786	0.1913680095	0.8121899362
787	0.1912785472	0.8121899362
788	0.1911257424	0.8116147309
789	0.1909243954	0.8107725018
790	0.1908065948	0.8107725018
791	0.1907011546	0.8107725018
792	0.1906472902	0.8107725018
793	0.1905467657	0.8116147309
794	0.1904240833	0.8116147309
795	0.1903155186	0.8132956153
796	0.1901556619	0.8132956153
797	0.1900580732	0.8141342756
798	0.18997807	0.8141342756
799	0.1898356774	0.8158080452
800	0.1897834181	0.8158080452
801	0.189746257	0.8158080452
802	0.1896324023	0.8174770965
803	0.189516827	0.8174770965
804	0.18940627	0.8199718706
805	0.1893221689	0.8199718706
806	0.1892810196	0.8199718706
807	0.189030522	0.8174770965
808	0.1888296621	0.8183098592
809	0.1887276292	0.8183098592
810	0.1885512571	0.8183098592
811	0.1885135792	0.8183098592
812	0.1884872628	0.8191414497
813	0.1883358491	0.8191414497
814	0.1882762659	0.8191414497
815	0.1881669408	0.8183098592
816	0.1879990856	0.8199718706
817	0.1878862292	0.8216292135
818	0.1877960177	0.8208011244
819	0.1877242748	0.8213783404
820	0.1875332057	0.8222066058
821	0.1874784267	0.8205489092
822	0.1873128208	0.8211267606
823	0.1872486236	0.8213783404
824	0.1870901845	0.8219563688
825	0.1870348282	0.8219563688
826	0.1869790787	0.8227848101
827	0.1868941576	0.8236120871
828	0.186774129	0.8244382022
829	0.1866758397	0.8227848101
830	0.1865110654	0.8222066058
831	0.1863309513	0.8227848101
832	0.1861987134	0.8244382022
833	0.1860766799	0.8252631579
834	0.1859990747	0.8252631579
835	0.1857934898	0.8260869565
836	0.1857068849	0.8260869565
837	0.1855937917	0.8269096006
838	0.1855600261	0.8269096006
839	0.1855091996	0.8269096006
840	0.1854277679	0.8255080589
841	0.1853036404	0.8269096006
842	0.1852221659	0.8269096006
843	0.1851746987	0.8277310924
844	0.185066916	0.8269096006
845	0.1849497495	0.8271518544
846	0.184860691	0.8287910552
847	0.1847309499	0.8285514346
848	0.1845755587	0.8291316527
849	0.1844201316	0.8291316527
850	0.1843290125	0.8291316527
851	0.1842223553	0.8299510147
852	0.1840387785	0.8291316527
853	0.1839016118	0.8283111423
854	0.1837858686	0.8283111423
855	0.1836463023	0.8299510147
856	0.1835214077	0.8299510147
857	0.183396084	0.8315863033
858	0.1833362271	0.8307692308
859	0.1832641877	0.8315863033
860	0.1831406227	0.8324022346
861	0.1829428623	0.8324022346
862	0.1827450369	0.8332170272
863	0.1826700061	0.8324022346
864	0.1825406927	0.8299510147
865	0.1824258077	0.8291316527
866	0.1823138663	0.8291316527
867	0.1821925644	0.8307692308
868	0.1820316532	0.8307692308
869	0.1819504952	0.8307692308
870	0.181897597	0.8307692308
871	0.1817851188	0.8299510147
872	0.1817390627	0.8307692308
873	0.1816448979	0.8315863033
874	0.1814974483	0.8307692308
875	0.1814006886	0.8315863033
876	0.1813063875	0.8315863033
877	0.1812610832	0.8315863033
878	0.1812414072	0.8315863033
879	0.1811781758	0.8315863033
880	0.1810552603	0.8324022346
881	0.1809398149	0.8348432056
882	0.1808668367	0.8332170272
883	0.1807161954	0.8340306834
884	0.1806368305	0.8340306834
