iter	Passed	Remaining
552	1095	885
553	1097	883
554	1099	881
555	1101	879
556	1103	877
557	1106	876
558	1108	874
559	1109	872
560	1111	869
561	1113	867
562	1115	865
563	1117	863
564	1118	861
565	1120	859
566	1122	857
567	1124	855
568	1130	856
569	1133	855
570	1136	853
571	1138	851
572	1140	850
573	1143	848
574	1145	846
575	1148	845
576	1150	843
577	1152	841
578	1155	840
579	1157	838
580	1160	836
581	1161	834
582	1163	832
583	1165	830
584	1167	828
585	1170	826
586	1172	825
587	1174	822
588	1176	820
589	1178	818
590	1179	816
591	1181	814
592	1183	812
593	1185	810
594	1187	808
595	1189	805
596	1190	803
597	1192	801
598	1194	799
599	1196	797
600	1198	795
601	1199	793
602	1201	791
603	1203	789
604	1205	787
605	1207	784
606	1208	782
607	1210	780
608	1212	778
609	1214	776
610	1216	774
611	1218	772
612	1219	770
613	1222	768
614	1223	766
615	1225	764
616	1227	761
617	1229	759
618	1231	757
619	1232	755
620	1234	753
621	1240	754
622	1243	752
623	1245	750
624	1248	749
625	1251	747
626	1253	745
627	1255	743
628	1257	741
629	1258	739
630	1260	737
631	1262	735
632	1264	733
633	1268	732
634	1271	730
635	1274	729
636	1277	727
637	1279	726
638	1282	724
639	1284	722
640	1287	720
641	1288	718
642	1290	716
643	1292	714
644	1294	712
645	1295	710
646	1297	708
647	1299	705
648	1301	703
649	1303	701
650	1304	699
651	1306	697
652	1308	695
653	1310	693
654	1312	691
655	1314	689
656	1315	686
657	1317	684
658	1319	682
659	1321	680
660	1323	678
661	1325	676
662	1327	674
663	1328	672
664	1330	670
665	1332	668
666	1334	666
667	1335	663
668	1337	661
669	1339	659
670	1341	657
671	1343	655
672	1344	653
673	1347	651
674	1349	649
675	1350	647
676	1352	645
677	1354	643
678	1356	641
679	1358	639
680	1359	637
681	1364	636
682	1366	634
683	1368	632
684	1370	630
685	1373	628
686	1376	627
687	1378	625
688	1380	623
689	1382	621
690	1384	619
691	1386	617
692	1388	615
693	1390	612
694	1391	610
695	1393	608
696	1395	606
697	1397	604
698	1399	602
699	1401	600
700	1402	598
701	1404	596
702	1406	594
703	1408	592
704	1410	590
705	1412	588
706	1413	585
707	1415	583
708	1417	581
709	1419	579
710	1421	577
711	1423	575
712	1424	573
713	1426	571
714	1428	569
715	1430	567
716	1432	565
717	1433	563
718	1435	561
719	1437	559
720	1439	556
721	1441	554
722	1443	553
723	1445	550
724	1447	548
725	1448	546
726	1450	544
727	1452	542
728	1454	540
729	1456	538
730	1468	540
731	1471	538
732	1473	536
733	1477	535
734	1479	533
735	1480	531
736	1482	529
737	1484	526
738	1486	524
739	1488	522
740	1489	520
741	1491	518
742	1493	516
743	1495	514
744	1497	512
745	1498	510
746	1500	508
747	1502	506
748	1504	504
749	1506	502
750	1509	500
751	1511	498
752	1513	496
753	1515	494
754	1516	492
755	1518	490
756	1520	488
757	1522	486
758	1524	483
759	1525	481
760	1527	479
761	1529	477
762	1531	475
763	1533	473
764	1534	471
765	1537	469
766	1539	467
767	1541	465
768	1542	463
769	1544	461
770	1546	459
771	1548	457
772	1550	455
773	1551	453
774	1553	451
775	1556	449
776	1558	447
777	1561	445
778	1563	443
779	1565	441
780	1568	439
781	1571	437
782	1573	436
783	1575	434
784	1577	432
785	1579	429
786	1581	427
787	1583	425
788	1584	423
789	1586	421
790	1588	419
791	1590	417
792	1592	415
793	1594	413
794	1596	411
795	1597	409
796	1599	407
797	1601	405
798	1603	403
799	1605	401
800	1607	399
801	1608	397
802	1610	395
803	1612	393
804	1623	393
805	1625	391
806	1628	389
807	1631	387
808	1633	385
809	1637	384
810	1640	382
811	1642	380
812	1645	378
813	1647	376
814	1650	374
815	1652	372
816	1655	370
817	1657	368
818	1660	367
819	1662	365
820	1665	363
821	1669	361
822	1671	359
823	1673	357
824	1676	355
825	1678	353
826	1680	351
827	1683	349
828	1686	347
829	1688	345
830	1691	343
831	1693	342
832	1696	340
833	1701	338
834	1703	336
835	1705	334
836	1707	332
837	1708	330
838	1710	328
839	1712	326
840	1714	324
841	1716	322
842	1717	319
843	1719	317
844	1721	315
845	1723	313
846	1724	311
847	1726	309
848	1728	307
849	1730	305
850	1732	303
851	1734	301
852	1736	299
853	1738	297
854	1739	295
855	1741	292
856	1743	290
857	1745	288
858	1747	286
859	1748	284
860	1750	282
861	1764	282
862	1766	280
863	1768	278
864	1770	276
865	1772	274
866	1774	272
867	1776	270
868	1777	268
869	1779	265
870	1781	263
871	1783	261
872	1784	259
873	1786	257
874	1788	255
875	1790	253
876	1792	251
877	1793	249
878	1795	247
879	1797	245
880	1799	243
881	1800	240
882	1802	238
883	1804	236
884	1806	234
885	1808	232
886	1809	230
887	1811	228
888	1813	226
889	1815	224
890	1817	222
891	1818	220
892	1820	218
893	1822	216
894	1824	214
895	1825	211
896	1828	209
897	1830	207
898	1831	205
899	1833	203
900	1835	201
901	1837	199
902	1839	197
903	1841	195
904	1844	193
905	1847	191
906	1850	189
907	1853	187
908	1856	185
909	1858	183
910	1860	181
911	1862	179
912	1864	177
913	1866	175
914	1868	173
915	1869	171
916	1871	169
917	1873	167
918	1875	165
919	1876	163
920	1878	161
921	1880	159
922	1882	157
923	1883	154
924	1885	152
925	1887	150
926	1889	148
927	1891	146
928	1893	144
929	1894	142
930	1896	140
931	1898	138
932	1900	136
933	1902	134
934	1904	132
935	1905	130
936	1907	128
937	1909	126
938	1911	124
939	1912	122
940	1914	120
941	1916	118
942	1918	115
943	1920	113
944	1921	111
945	1924	109
946	1926	107
947	1927	105
948	1929	103
949	1931	101
950	1933	99
951	1935	97
952	1936	95
953	1940	93
954	1943	91
955	1946	89
956	1948	87
957	1950	85
958	1953	83
959	1956	81
960	1958	79
961	1960	77
962	1962	75
963	1964	73
964	1966	71
965	1967	69
966	1969	67
967	1971	65
968	1973	63
969	1975	61
970	1976	59
971	1978	56
972	1980	54
973	1982	52
974	1983	50
975	1985	48
976	1987	46
977	1989	44
978	1991	42
979	1992	40
980	1994	38
981	1996	36
982	1998	34
983	1999	32
984	2001	30
985	2003	28
986	2005	26
987	2007	24
988	2008	22
989	2010	20
990	2012	18
991	2014	16
992	2015	14
993	2017	12
994	2020	10
995	2021	8
996	2023	6
997	2025	4
998	2027	2
999	2028	0
