iter	Logloss	F1
340	0.2917411627	0.6414708887
341	0.29161525	0.6424923391
342	0.2914856414	0.6428206438
343	0.291260881	0.6448979592
344	0.2911921308	0.6448979592
345	0.29109031	0.6448979592
346	0.2908960488	0.6445690974
347	0.2907681256	0.6452599388
348	0.2906502178	0.6452599388
349	0.2905127436	0.6452599388
350	0.29045221	0.6452599388
351	0.2902600193	0.6452599388
352	0.2901692488	0.6449312277
353	0.2901092915	0.6456211813
354	0.2899826525	0.6456211813
355	0.2899109023	0.6463104326
356	0.2897428932	0.6456211813
357	0.2896360796	0.6469989827
358	0.289592689	0.6469989827
359	0.2894965991	0.6469989827
360	0.2893799491	0.6473282443
361	0.2892678787	0.6473282443
362	0.2892140375	0.6473282443
363	0.2891762889	0.6473282443
364	0.2890138338	0.6473282443
365	0.2888571914	0.6476578411
366	0.2887906302	0.6476578411
367	0.2886373156	0.6476578411
368	0.2885458189	0.6476578411
369	0.2883853353	0.648346056
370	0.2882321678	0.6490335707
371	0.288139268	0.6497203864
372	0.2880217631	0.6497203864
373	0.2879074403	0.6514227642
374	0.2877578231	0.6514227642
375	0.2876425844	0.6514227642
376	0.2874866289	0.6514227642
377	0.2874187526	0.6514227642
378	0.2872920101	0.6514227642
379	0.2871929718	0.65175394
380	0.2870314808	0.65175394
381	0.2868905756	0.65175394
382	0.2867651373	0.65175394
383	0.2865976953	0.6534552846
384	0.2864687088	0.6534552846
385	0.2864122275	0.6534552846
386	0.2862145478	0.6538071066
387	0.2861114672	0.6541391569
388	0.2859863737	0.6544715447
389	0.2858223827	0.6541391569
390	0.2856320144	0.655154901
391	0.2854880018	0.6558375635
392	0.2853678896	0.6558375635
393	0.2853084689	0.6572008114
394	0.2851827165	0.6565195332
395	0.2850369915	0.6572008114
396	0.2849507224	0.6572008114
397	0.2848245733	0.6565195332
398	0.2847027046	0.6565195332
399	0.2845920562	0.6558375635
400	0.2845066782	0.6572008114
401	0.2844131914	0.6572008114
402	0.2843213999	0.6572008114
403	0.2842101189	0.6578813989
404	0.2841110307	0.6578947368
405	0.2840379862	0.6585735964
406	0.2839188332	0.6585735964
407	0.2837983751	0.6592517695
408	0.2837445926	0.6592517695
409	0.2836809537	0.6589186458
410	0.2835935866	0.6595959596
411	0.2834837341	0.6599292572
412	0.2833605094	0.6589186458
413	0.283247606	0.6589186458
414	0.2831817292	0.6585858586
415	0.2830937701	0.6595852301
416	0.2829998193	0.6592517695
417	0.2828520229	0.6589186458
418	0.2827786972	0.6599292572
419	0.2826995015	0.6602628918
420	0.2825785933	0.6602725896
421	0.2824955531	0.6595959596
422	0.2823487795	0.6592629985
423	0.2822421177	0.6592629985
424	0.2821159167	0.6592629985
425	0.2819876182	0.6585858586
426	0.281790788	0.6595959596
427	0.2816710002	0.6602725896
428	0.2815547498	0.6595959596
429	0.2814110762	0.6599394551
430	0.2812498771	0.6602725896
431	0.2811254006	0.6609485368
432	0.2809501425	0.6609485368
433	0.2808161297	0.6609485368
434	0.2806135283	0.6599394551
435	0.2805213539	0.6599394551
436	0.2804531701	0.6599394551
437	0.2803807238	0.6599394551
438	0.2802136595	0.6612903226
439	0.2801295386	0.6609485368
440	0.2800423916	0.6622983871
441	0.2799192976	0.6622983871
442	0.2798265496	0.6626323752
443	0.279659002	0.6622983871
444	0.2795702213	0.6609571788
445	0.2794843374	0.6606152295
446	0.279350874	0.6609485368
447	0.2792884372	0.6616238023
448	0.279136901	0.6606152295
449	0.278937552	0.6612903226
450	0.2788524734	0.6616238023
451	0.2787389404	0.6616238023
452	0.2786389822	0.6622983871
453	0.2785594335	0.6622983871
454	0.2784317102	0.6629722922
455	0.2783674505	0.6629722922
456	0.2782496347	0.6629722922
457	0.2781540301	0.6629722922
458	0.2780583195	0.6629722922
459	0.2779561684	0.6633064516
460	0.2779011217	0.6633064516
461	0.2777693079	0.6636409481
462	0.277719453	0.6636409481
463	0.2776300532	0.6636409481
464	0.2774870113	0.6636409481
465	0.2773099698	0.6643145161
466	0.2771341824	0.6643145161
467	0.2770377194	0.6643145161
468	0.2769802478	0.6649874055
469	0.2769074816	0.6649874055
470	0.2767770944	0.6639798489
471	0.2766892472	0.6639798489
472	0.2765565809	0.6639798489
473	0.2763949647	0.6639798489
474	0.2762747417	0.6639798489
475	0.2761554679	0.664652568
476	0.2760148868	0.6643145161
477	0.2759500653	0.6639798489
478	0.2758252592	0.664652568
479	0.2757265927	0.6659949622
480	0.2756540557	0.6666666667
481	0.2755804798	0.6666666667
482	0.2755274751	0.6666666667
483	0.2754125952	0.6666666667
484	0.2753343199	0.6666666667
485	0.2752573925	0.6666666667
486	0.2751898837	0.6666666667
487	0.275108374	0.6666666667
488	0.2750184084	0.6666666667
489	0.2749263053	0.6666666667
490	0.2747802935	0.6666666667
491	0.2746287933	0.6666666667
492	0.2745426349	0.6666666667
493	0.2743973296	0.6670025189
494	0.2743098805	0.6670025189
495	0.2742118879	0.6670025189
496	0.2741546857	0.6670025189
497	0.2740665379	0.667673716
498	0.2739907068	0.667673716
499	0.2738947566	0.6680100756
500	0.2738072823	0.6680100756
501	0.2737222629	0.6680100756
502	0.2735586254	0.6680100756
503	0.2734068234	0.6680100756
504	0.2732892351	0.6686807654
505	0.2731754415	0.6686777275
506	0.2730539251	0.6690140845
507	0.2728960074	0.6696878147
508	0.2727583617	0.6696878147
509	0.2726678239	0.6693507801
510	0.2726145338	0.6693507801
511	0.2725168796	0.6690176322
512	0.2723814191	0.6690176322
513	0.2723232802	0.6696878147
514	0.2722039211	0.6693507801
515	0.272170734	0.6696878147
516	0.2720585894	0.6693507801
517	0.2719304688	0.6693507801
518	0.2718675455	0.6693507801
519	0.271734767	0.6700201207
520	0.2716409672	0.6703573226
521	0.2715400888	0.670694864
522	0.2714455492	0.6713638651
523	0.2713210229	0.6720403023
524	0.271198543	0.6720403023
525	0.2710965036	0.6720403023
526	0.2710221381	0.6723790323
527	0.2709436841	0.6723790323
528	0.270742153	0.6720403023
529	0.2706314422	0.6720403023
530	0.2704613711	0.6737053796
531	0.2703217239	0.6733769502
532	0.2702342726	0.67471091
533	0.2701529004	0.6753768844
534	0.270048802	0.6753768844
535	0.2698848616	0.6757164404
536	0.2697695433	0.6773707978
537	0.2696855848	0.6773707978
538	0.2696029775	0.6773707978
539	0.2695591975	0.6767068273
540	0.2694378766	0.6767068273
541	0.2693461933	0.6767068273
542	0.2692522532	0.6773707978
543	0.269145553	0.6780341023
544	0.2690878116	0.6780341023
545	0.2689970761	0.6780341023
546	0.2689114774	0.6780341023
547	0.2688346703	0.6783743101
548	0.2687458835	0.6783743101
549	0.2686262756	0.6783743101
550	0.2684934488	0.6787148594
551	0.2683893517	0.6787148594
552	0.2683004293	0.6787148594
553	0.2682206969	0.6783743101
554	0.2681436822	0.6783743101
555	0.268101161	0.6790371113
556	0.2679601144	0.6790371113
557	0.2678558777	0.6790371113
558	0.2677482894	0.6790371113
559	0.2676547874	0.6790371113
560	0.2675219396	0.6786967419
561	0.2673856175	0.6790371113
562	0.2672790264	0.6790371113
563	0.267177538	0.6796992481
564	0.2670996205	0.6786967419
565	0.2670267246	0.6793587174
566	0.2668938937	0.6790371113
567	0.2667318148	0.6803607214
568	0.2666713605	0.6803607214
569	0.2665466143	0.6817042607
570	0.2663743771	0.6817042607
571	0.2662504255	0.6823647295
572	0.2661588839	0.6817042607
573	0.266045931	0.6823647295
574	0.2659462111	0.6823647295
575	0.2657941834	0.6820230346
576	0.2656815067	0.6820230346
577	0.2655956578	0.6820230346
578	0.265446915	0.6823647295
579	0.2653633357	0.6823647295
580	0.2652443954	0.6826826827
581	0.2651127259	0.6830245368
582	0.2650234632	0.6823647295
583	0.2648969481	0.6820230346
584	0.2647887506	0.6820230346
585	0.2646989667	0.6820230346
586	0.2646180457	0.6820230346
587	0.2644827321	0.6820230346
588	0.2644238247	0.6826826827
589	0.2642986302	0.6833416708
590	0.2641847876	0.6833416708
591	0.2640834687	0.6826826827
592	0.264005694	0.6833416708
593	0.2639363979	0.6833416708
594	0.2638117125	0.6830245368
595	0.2637327954	0.6826826827
596	0.2636478982	0.6826826827
597	0.2635667856	0.6826826827
598	0.2634364729	0.6833416708
599	0.2634181691	0.6833416708
600	0.2633291793	0.6833416708
601	0.2633057375	0.6826826827
602	0.2632186376	0.6826826827
603	0.2631096013	0.6830245368
604	0.2629614422	0.6840260391
605	0.2628655283	0.6843687375
606	0.2627108715	0.6850275413
607	0.2626372883	0.6850275413
608	0.2625630997	0.6850275413
609	0.2624504236	0.6843687375
610	0.2624403362	0.6843687375
611	0.2622979944	0.6843687375
612	0.2621941927	0.6850275413
613	0.2620834562	0.6850275413
614	0.2619769074	0.6850275413
615	0.2618579325	0.6860290436
616	0.2617388274	0.688
617	0.2616583731	0.687
618	0.2615909642	0.6876561719
619	0.2615416573	0.687
620	0.2614761161	0.6873436718
621	0.2613399297	0.6876561719
622	0.261232643	0.6886227545
623	0.2611361489	0.689276808
624	0.2610768626	0.6896207585
625	0.2609772235	0.6899302094
626	0.2608353277	0.6909272183
627	0.2607379134	0.6909272183
628	0.2606523069	0.6909272183
629	0.2605537299	0.6909272183
630	0.2604381981	0.6919242273
631	0.2603566564	0.6919242273
632	0.2603124212	0.6925759841
633	0.2601948204	0.6925759841
634	0.2601433603	0.6926147705
635	0.2600174482	0.6926147705
636	0.2599576338	0.6926147705
637	0.2599290142	0.6926147705
638	0.2598049439	0.6926147705
639	0.2597084589	0.6922693267
640	0.2596058929	0.6922693267
641	0.2594799501	0.6942643392
642	0.2594423533	0.6949152542
643	0.2592399347	0.6949152542
644	0.2591595357	0.6949152542
645	0.2590106434	0.6939590614
646	0.2589181471	0.6946107784
647	0.2588204576	0.6946526737
648	0.2587041976	0.6943056943
649	0.2586188067	0.6943056943
650	0.258484368	0.6943056943
651	0.2583732058	0.6943056943
652	0.2582616022	0.6943056943
653	0.2580896881	0.6946107784
654	0.2580590856	0.6946107784
655	0.2579724464	0.6939590614
656	0.2578376082	0.6939590614
657	0.2577865158	0.6939590614
658	0.2576406664	0.6946107784
659	0.2575833408	0.6943056943
660	0.2575291381	0.6946526737
661	0.2574622848	0.6959560659
662	0.2573770733	0.6963036963
663	0.2573165342	0.6963036963
664	0.2571524555	0.6956521739
665	0.2570762672	0.6956521739
666	0.2569890905	0.6966067864
667	0.2569453996	0.6966067864
668	0.2568557527	0.6966067864
669	0.2567599408	0.6966067864
670	0.2567140135	0.6969092722
671	0.2565650748	0.6969092722
672	0.2565178627	0.6969092722
673	0.2564173125	0.6966067864
674	0.256334373	0.6969545681
675	0.256250751	0.6973026973
676	0.2561890876	0.6976511744
677	0.2560752021	0.6976511744
678	0.2560128454	0.6976511744
679	0.2559065938	0.6979530704
680	0.2558087132	0.6969545681
681	0.2557387686	0.6966067864
682	0.2556109191	0.6969092722
683	0.255524216	0.6972568579
684	0.2554839931	0.6972568579
685	0.2554317727	0.6976047904
686	0.2554159925	0.6976047904
687	0.2552873348	0.6983016983
688	0.2551576487	0.6986506747
689	0.2550518988	0.6993006993
690	0.2549855568	0.6989515726
691	0.2548982004	0.6989515726
692	0.2548728412	0.6989515726
693	0.2547586326	0.6996501749
694	0.2546710126	0.6996501749
695	0.2545752205	0.7009485771
696	0.2544745988	0.7005988024
697	0.2544325049	0.7005988024
698	0.2543614395	0.7002493766
699	0.2542926189	0.6996007984
700	0.2541952044	0.7002493766
701	0.2541165593	0.6999002991
702	0.2540587375	0.6999002991
703	0.2539369097	0.7008973081
704	0.2538483431	0.6999002991
705	0.2537410802	0.7005480817
706	0.2535979242	0.6996007984
707	0.2534672456	0.6992518703
708	0.2533580363	0.7005480817
709	0.2533211374	0.6999002991
710	0.2532780445	0.7005480817
711	0.2532149998	0.7011952191
712	0.2531807861	0.7021912351
713	0.2531143106	0.7015445939
714	0.2530020001	0.7028372325
715	0.2529377778	0.703187251
716	0.2528484906	0.7051792829
717	0.2528147116	0.7051792829
718	0.2527917643	0.7051792829
719	0.2526528069	0.7048282728
720	0.2525778644	0.7051792829
721	0.252503854	0.7051792829
722	0.2523484264	0.7061752988
723	0.2522444546	0.706527155
724	0.2521305994	0.7068793619
725	0.2521052133	0.7065868263
726	0.2520479881	0.7072319202
727	0.2519123504	0.706527155
728	0.2518544328	0.7058823529
729	0.2517201096	0.7061752988
730	0.2516686506	0.7061752988
731	0.2515242952	0.7061752988
732	0.2513643629	0.7071713147
733	0.2513071536	0.7071713147
734	0.2512016693	0.7071713147
735	0.251130391	0.7071713147
736	0.2510804215	0.7075236672
737	0.2509932618	0.7078763709
738	0.2508365922	0.7091633466
739	0.2507875812	0.7091633466
740	0.2507153777	0.7091633466
741	0.2506430004	0.7098058736
742	0.2505641096	0.7098058736
743	0.2504390999	0.7094527363
744	0.2503886649	0.7098058736
745	0.2502593042	0.7098058736
746	0.2501773037	0.7098058736
747	0.2500652044	0.7101593625
748	0.2499563692	0.7101593625
749	0.2498813858	0.7101593625
750	0.2497754595	0.7105132038
751	0.2496688155	0.7101593625
752	0.2496374754	0.7101593625
753	0.2495554743	0.7098058736
754	0.2494606471	0.7108013937
755	0.2493673178	0.7108013937
756	0.2492456907	0.7111553785
757	0.2491160793	0.7108013937
758	0.2490595443	0.7108013937
759	0.24896744	0.7108013937
760	0.2488223892	0.7100944804
761	0.2487193164	0.7101593625
762	0.2486616808	0.7098058736
763	0.2485938452	0.7098058736
764	0.2485481728	0.7104477612
765	0.2484213634	0.7101593625
766	0.2482916443	0.7111553785
767	0.2481898495	0.7117969139
768	0.2480901796	0.7130780706
769	0.2479983356	0.7117969139
770	0.2479446065	0.7124378109
771	0.2478978151	0.7124378109
772	0.2478381926	0.7124378109
773	0.2477630467	0.7124378109
774	0.2476838607	0.7124378109
775	0.2475457976	0.7124378109
776	0.2474894628	0.7130780706
777	0.2473832355	0.7137176938
778	0.2472891826	0.7137176938
779	0.2471935725	0.7130780706
780	0.2470564676	0.7130780706
781	0.2469733875	0.7127236581
782	0.246866949	0.7120835405
783	0.2467836947	0.7120835405
784	0.246705814	0.7127236581
785	0.246612906	0.7134328358
786	0.2465490761	0.7131474104
787	0.2464767217	0.7125062282
788	0.2464310462	0.7125062282
789	0.2463439973	0.7131474104
790	0.2462778123	0.7141434263
791	0.2462152237	0.7141434263
792	0.2461211463	0.7166998012
793	0.246087968	0.7166998012
794	0.2460244319	0.7166998012
795	0.2459580803	0.7166998012
796	0.2458869435	0.7160616609
797	0.2457928852	0.7173373075
798	0.2457098396	0.7173373075
799	0.2456733051	0.7173373075
800	0.2455920546	0.7173373075
801	0.2455480073	0.7173373075
802	0.2455028384	0.7186104218
803	0.245400303	0.7186104218
804	0.2453136999	0.7186104218
805	0.2452019809	0.7192460317
806	0.2451462436	0.7192460317
807	0.2451105532	0.7188894398
808	0.2450165428	0.7195242815
809	0.2449199411	0.720435428
810	0.2448619239	0.720435428
811	0.244752401	0.7198019802
812	0.2447010265	0.720435428
813	0.2445497952	0.7191679049
814	0.2443975259	0.7198019802
815	0.244344962	0.7198019802
816	0.2443233477	0.7198019802
817	0.2442619865	0.7201584943
818	0.2441702542	0.7188894398
819	0.2440829281	0.7195242815
820	0.2440031123	0.7195242815
821	0.2439041094	0.7195242815
822	0.2438384759	0.7201584943
823	0.2437667549	0.7195242815
824	0.2437367222	0.7195242815
825	0.2436369334	0.7188894398
826	0.2435125194	0.7195242815
827	0.2433604703	0.7186104218
828	0.2432803792	0.7198810114
829	0.2432260087	0.7205153617
830	0.2430194877	0.7205153617
831	0.2429320563	0.7211490837
832	0.242846562	0.7205153617
833	0.2427423696	0.720872583
834	0.2426216829	0.720872583
835	0.2425678626	0.721506442
836	0.2424822143	0.7221396731
837	0.242365359	0.721506442
838	0.2422698243	0.721506442
839	0.2421521439	0.7218641547
840	0.2420506999	0.721506442
841	0.2419740983	0.721506442
842	0.2419071292	0.7217821782
843	0.2417800312	0.7217821782
844	0.2416958835	0.7221396731
845	0.2416001386	0.7227722772
846	0.241502442	0.7227722772
847	0.2414217095	0.7227722772
848	0.2413211188	0.7221396731
849	0.241253791	0.7224975223
850	0.2411084466	0.7224975223
851	0.2409250159	0.7237623762
852	0.2408438902	0.7237623762
853	0.2407645074	0.7234042553
854	0.2407300539	0.7234042553
855	0.2406986793	0.7234042553
856	0.2405925658	0.725024728
857	0.2404933891	0.7241208519
858	0.2403833076	0.7237623762
859	0.2402901051	0.7237623762
860	0.2402389803	0.7237623762
861	0.2401268763	0.7253834735
862	0.2399498749	0.7256549679
863	0.2398441491	0.7256549679
864	0.2397523984	0.726284585
865	0.2396300603	0.7269135802
866	0.2395605675	0.726284585
867	0.2394400761	0.726284585
868	0.2393908943	0.7269135802
869	0.2392962947	0.7269135802
870	0.2392163272	0.7266435986
871	0.239114127	0.7266435986
872	0.2390600447	0.726284585
873	0.2389557249	0.726284585
874	0.2388835259	0.7259259259
875	0.238831135	0.726284585
876	0.2387339078	0.726284585
877	0.2386632822	0.7259259259
878	0.2385572807	0.7259259259
879	0.2384821766	0.7259259259
880	0.2384013508	0.7275419546
881	0.2383365916	0.7275419546
