iter	Passed	Remaining
207	309	1177
208	310	1176
209	311	1173
210	313	1171
211	314	1169
212	315	1166
213	316	1164
214	318	1161
215	319	1159
216	321	1159
217	323	1159
218	324	1157
219	326	1155
220	327	1153
221	328	1151
222	329	1149
223	331	1146
224	332	1146
225	334	1144
226	336	1146
227	338	1145
228	339	1143
229	340	1141
230	341	1138
231	343	1136
232	344	1134
233	345	1131
234	347	1129
235	348	1127
236	351	1131
237	352	1129
238	354	1128
239	355	1126
240	357	1127
241	359	1125
242	360	1123
243	361	1120
244	363	1120
245	365	1119
246	366	1118
247	368	1117
248	370	1116
249	371	1114
250	372	1112
251	374	1110
252	375	1108
253	377	1109
254	381	1113
255	382	1112
256	384	1111
257	385	1109
258	386	1106
259	388	1104
260	389	1102
261	390	1099
262	392	1100
263	395	1101
264	396	1099
265	397	1097
266	399	1095
267	400	1093
268	401	1091
269	402	1088
270	403	1086
271	405	1084
272	407	1084
273	409	1084
274	410	1083
275	412	1081
276	413	1079
277	414	1077
278	416	1075
279	417	1073
280	418	1070
281	420	1069
282	422	1070
283	424	1069
284	425	1067
285	426	1065
286	427	1063
287	429	1061
288	430	1059
289	431	1056
290	432	1054
291	434	1052
292	436	1052
293	437	1051
294	439	1050
295	440	1048
296	441	1046
297	443	1043
298	444	1041
299	445	1039
300	446	1037
301	448	1037
302	450	1036
303	451	1034
304	452	1032
305	454	1029
306	455	1027
307	456	1025
308	457	1023
309	459	1021
310	460	1020
311	463	1021
312	464	1020
313	466	1018
314	467	1016
315	468	1014
316	469	1012
317	471	1010
318	472	1008
319	473	1006
320	475	1005
321	477	1006
322	479	1005
323	481	1004
324	482	1001
325	483	1000
326	485	1000
327	487	998
328	488	996
329	492	999
330	494	999
331	496	998
332	497	996
333	498	994
334	499	992
335	501	990
336	502	988
337	505	990
338	507	989
339	508	987
340	509	985
341	511	983
342	512	981
343	513	979
344	514	977
345	516	975
346	517	974
347	520	975
348	521	973
349	523	971
350	524	969
351	525	967
352	526	965
353	528	964
354	529	962
355	531	960
356	533	961
357	535	959
358	536	957
359	537	955
360	538	953
361	540	951
362	541	949
363	542	947
364	543	945
365	545	944
366	547	944
367	549	943
368	550	941
369	551	939
370	552	937
371	554	935
372	555	933
373	556	931
374	557	929
375	559	928
376	562	928
377	563	927
378	564	925
379	566	925
380	568	922
381	569	921
382	570	919
383	571	917
384	573	915
385	575	915
386	577	914
387	579	913
388	580	912
389	582	911
390	584	910
391	585	908
392	587	908
393	594	914
394	596	913
395	598	912
396	603	917
397	606	917
398	608	916
399	610	915
400	612	914
401	613	912
402	615	911
403	622	918
404	624	917
405	626	916
406	627	914
407	629	913
408	630	911
409	634	912
410	635	911
411	637	909
412	638	908
413	640	906
414	642	905
415	643	903
416	647	905
417	649	904
418	651	902
419	652	901
420	654	900
421	656	899
422	657	897
423	663	901
424	665	900
425	667	898
426	668	897
427	670	895
428	673	896
429	677	897
430	679	896
431	680	895
432	682	893
433	683	891
434	685	890
435	689	891
436	691	890
437	692	889
438	694	888
439	696	886
440	698	885
441	701	885
442	704	885
443	706	885
444	712	889
445	715	889
446	718	888
447	720	887
448	722	887
449	725	887
450	727	885
451	728	883
452	730	881
453	731	879
454	732	877
455	733	875
456	734	873
457	736	871
458	738	870
459	740	869
460	742	867
461	743	866
462	744	864
463	746	861
464	747	859
465	748	857
466	750	856
467	752	854
468	753	852
469	754	850
470	756	849
471	757	847
472	758	845
473	759	843
474	760	840
475	763	840
476	765	839
477	766	837
478	767	835
479	768	832
480	770	830
481	771	829
482	772	827
483	773	825
484	775	823
485	778	823
486	779	821
487	781	819
488	782	817
489	783	815
490	784	813
491	785	811
492	786	809
493	788	807
494	791	807
495	793	806
496	796	805
497	797	804
498	798	802
499	800	800
500	801	798
501	803	797
502	806	796
503	807	794
504	808	792
505	810	790
506	811	789
507	812	787
508	813	785
509	815	783
510	816	781
511	819	780
512	820	779
513	822	777
514	823	775
515	824	773
516	826	771
517	827	769
518	828	767
519	829	765
520	831	764
521	833	763
522	835	762
523	836	760
524	838	758
525	839	756
526	840	754
527	841	752
528	842	750
529	844	748
530	852	753
531	853	751
532	855	749
533	856	747
534	857	745
535	858	743
536	860	742
537	863	741
538	865	740
539	866	738
540	867	736
541	868	734
542	870	732
543	871	730
544	872	728
545	874	726
546	876	725
547	878	724
548	880	723
549	882	721
550	883	720
551	885	718
552	886	716
553	889	715
554	891	714
555	892	713
556	894	711
557	895	709
558	896	707
559	897	705
560	899	703
561	900	701
562	901	699
563	904	699
564	906	697
565	907	696
566	909	694
567	910	692
568	912	690
569	914	689
570	915	687
571	918	686
572	919	685
573	921	683
574	923	682
575	925	680
576	928	680
577	930	679
578	932	677
579	933	676
580	935	674
581	937	673
582	939	671
583	941	670
584	943	669
585	944	667
586	946	666
587	948	664
588	949	662
589	950	660
590	951	658
591	953	657
592	956	656
593	957	654
594	959	653
595	961	651
596	962	649
597	963	647
598	964	645
599	966	644
600	968	642
601	971	642
602	972	640
603	973	638
604	975	636
605	976	634
606	977	632
607	978	631
608	980	629
609	981	627
610	984	626
611	986	625
612	987	623
613	989	621
614	990	620
615	992	618
616	994	617
617	995	615
618	997	614
619	999	612
620	1001	610
621	1002	609
622	1003	607
623	1005	605
624	1006	603
625	1007	602
626	1009	600
627	1010	598
628	1012	597
629	1014	596
630	1016	594
631	1017	592
632	1018	590
633	1019	588
634	1021	586
635	1022	585
636	1023	583
637	1025	581
638	1027	580
639	1028	578
640	1029	576
641	1031	575
642	1032	573
643	1033	571
644	1034	569
645	1036	567
646	1037	566
647	1040	565
648	1042	563
649	1043	561
650	1044	560
651	1046	558
652	1047	556
653	1049	555
654	1051	553
655	1052	551
656	1053	550
657	1055	548
658	1056	546
659	1057	544
660	1058	542
661	1059	541
662	1060	539
663	1062	537
664	1065	536
665	1066	534
666	1067	533
667	1069	531
668	1070	529
669	1071	527
670	1072	526
671	1074	524
672	1075	522
673	1076	520
674	1079	519
675	1080	518
676	1082	516
677	1083	514
678	1084	512
679	1085	511
680	1087	509
681	1088	507
682	1089	505
683	1091	504
684	1093	502
685	1095	501
686	1098	500
687	1099	498
688	1100	496
689	1101	494
690	1103	493
691	1105	491
692	1106	490
693	1108	488
694	1110	487
695	1111	485
696	1113	483
697	1114	482
698	1115	480
699	1116	478
700	1118	476
701	1120	475
702	1122	474
703	1124	472
704	1125	470
705	1126	469
706	1128	467
707	1129	465
708	1130	464
709	1132	462
710	1134	461
711	1136	459
712	1137	457
713	1139	456
714	1140	454
715	1141	452
716	1142	451
717	1144	449
718	1146	448
719	1149	446
720	1150	445
721	1153	444
722	1154	442
723	1155	440
724	1156	438
725	1158	437
726	1160	435
727	1163	434
728	1164	432
729	1165	431
730	1166	429
731	1168	427
732	1169	425
733	1170	424
734	1171	422
735	1173	420
736	1175	419
737	1178	418
738	1179	416
739	1180	414
740	1182	413
741	1183	411
742	1184	409
743	1185	408
744	1187	406
745	1189	404
746	1191	403
747	1193	401
748	1194	400
749	1195	398
750	1197	396
751	1198	395
752	1199	393
753	1200	391
754	1202	390
755	1205	389
756	1207	387
757	1208	385
758	1210	384
759	1211	382
760	1213	381
761	1214	379
762	1216	377
763	1219	376
764	1221	375
765	1222	373
766	1224	372
767	1226	370
768	1227	368
769	1228	366
770	1229	365
771	1231	363
772	1233	362
773	1234	360
774	1236	358
775	1237	357
776	1238	355
777	1239	353
778	1241	352
779	1244	350
780	1245	349
781	1247	347
782	1248	345
783	1249	344
784	1250	342
785	1251	340
786	1253	339
787	1254	337
788	1258	336
789	1260	335
790	1261	333
791	1263	331
792	1264	330
793	1265	328
794	1266	326
795	1267	324
796	1270	323
797	1272	322
798	1273	320
799	1274	318
800	1276	317
801	1277	315
802	1278	313
803	1279	312
804	1280	310
805	1282	308
806	1284	307
807	1286	305
808	1287	304
809	1289	302
810	1290	300
811	1292	299
812	1293	297
813	1294	295
814	1296	294
815	1298	292
816	1299	291
817	1300	289
818	1302	287
819	1303	286
820	1304	284
821	1305	282
822	1306	281
823	1308	279
824	1311	278
825	1312	276
826	1313	274
827	1315	273
828	1316	271
829	1317	269
830	1319	268
831	1320	266
832	1321	264
833	1323	263
834	1326	262
835	1327	260
836	1328	258
837	1330	257
838	1331	255
839	1332	253
840	1333	252
841	1334	250
842	1336	248
843	1338	247
844	1340	245
845	1342	244
846	1343	242
847	1344	241
848	1346	239
849	1347	237
850	1348	236
851	1350	234
852	1352	233
853	1354	231
854	1355	229
855	1357	228
856	1359	226
857	1360	225
858	1362	223
859	1363	221
860	1365	220
861	1366	218
862	1368	217
863	1370	215
864	1372	214
865	1373	212
866	1375	210
867	1376	209
868	1377	207
869	1380	206
870	1382	204
871	1384	203
872	1385	201
873	1386	199
874	1388	198
875	1389	196
876	1390	195
877	1392	193
878	1395	192
879	1397	190
880	1398	188
881	1400	187
882	1401	185
883	1402	184
884	1403	182
885	1405	180
886	1406	179
887	1409	177
888	1410	176
889	1412	174
890	1413	172
891	1414	171
892	1415	169
893	1417	168
894	1418	166
895	1419	164
896	1421	163
897	1423	161
898	1424	160
899	1426	158
900	1427	156
901	1428	155
902	1429	153
903	1431	151
904	1432	150
905	1434	148
906	1436	147
907	1438	145
908	1439	144
909	1441	142
910	1442	140
911	1443	139
912	1444	137
913	1446	136
914	1447	134
915	1449	132
916	1451	131
917	1453	129
918	1455	128
919	1456	126
920	1458	125
921	1459	123
922	1461	121
923	1462	120
924	1464	118
925	1466	117
926	1467	115
927	1468	113
928	1470	112
929	1471	110
930	1473	109
931	1474	107
932	1475	105
933	1477	104
934	1480	102
935	1482	101
936	1483	99
937	1484	98
938	1485	96
939	1487	94
940	1488	93
941	1489	91
942	1491	90
943	1493	88
944	1495	87
945	1496	85
946	1497	83
947	1498	82
948	1500	80
949	1501	79
950	1502	77
951	1503	75
952	1505	74
953	1508	72
954	1510	71
955	1511	69
956	1512	67
957	1514	66
958	1515	64
959	1517	63
960	1518	61
961	1519	60
962	1522	58
963	1524	56
964	1525	55
965	1526	53
966	1528	52
967	1529	50
968	1530	48
969	1531	47
970	1533	45
971	1534	44
972	1538	42
973	1539	41
974	1541	39
975	1542	37
976	1544	36
977	1545	34
978	1546	33
979	1547	31
980	1550	30
981	1552	28
982	1553	26
983	1555	25
984	1556	23
985	1557	22
986	1559	20
987	1560	18
988	1561	17
989	1563	15
990	1566	14
991	1568	12
992	1569	11
993	1570	9
994	1571	7
995	1573	6
996	1574	4
997	1575	3
998	1577	1
999	1580	0
