iter	Passed	Remaining
210	882	3299
211	885	3292
212	889	3285
213	892	3279
214	897	3275
215	900	3268
216	903	3260
217	907	3254
218	910	3248
219	914	3243
220	919	3239
221	922	3233
222	927	3230
223	930	3224
224	934	3220
225	939	3217
226	943	3211
227	946	3204
228	950	3200
229	955	3197
230	958	3192
231	961	3184
232	966	3181
233	970	3177
234	974	3171
235	977	3164
236	982	3161
237	986	3158
238	990	3155
239	996	3154
240	1000	3149
241	1003	3143
242	1007	3137
243	1010	3130
244	1014	3125
245	1019	3124
246	1022	3116
247	1025	3110
248	1028	3103
249	1032	3097
250	1035	3090
251	1038	3083
252	1041	3076
253	1045	3070
254	1049	3064
255	1052	3059
256	1056	3054
257	1059	3048
258	1063	3042
259	1067	3037
260	1070	3031
261	1074	3026
262	1078	3021
263	1082	3016
264	1085	3011
265	1090	3009
266	1094	3005
267	1099	3003
268	1104	3000
269	1108	2995
270	1111	2989
271	1114	2981
272	1116	2974
273	1120	2968
274	1123	2961
275	1126	2955
276	1130	2950
277	1133	2942
278	1136	2935
279	1139	2928
280	1142	2923
281	1145	2917
282	1151	2917
283	1155	2913
284	1160	2911
285	1164	2906
286	1167	2901
287	1171	2895
288	1174	2890
289	1178	2885
290	1182	2880
291	1185	2875
292	1189	2869
293	1192	2864
294	1195	2858
295	1199	2852
296	1202	2846
297	1206	2841
298	1210	2837
299	1215	2836
300	1219	2831
301	1222	2825
302	1225	2819
303	1228	2813
304	1233	2809
305	1236	2803
306	1239	2798
307	1243	2794
308	1246	2788
309	1250	2783
310	1254	2779
311	1258	2774
312	1263	2773
313	1267	2769
314	1271	2764
315	1274	2758
316	1278	2755
317	1282	2749
318	1285	2743
319	1288	2737
320	1291	2732
321	1294	2725
322	1297	2720
323	1313	2740
324	1317	2737
325	1327	2743
326	1329	2736
327	1332	2730
328	1335	2724
329	1339	2718
330	1343	2716
331	1347	2711
332	1352	2708
333	1355	2702
334	1358	2697
335	1361	2691
336	1365	2685
337	1368	2681
338	1372	2676
339	1376	2671
340	1380	2667
341	1383	2661
342	1386	2655
343	1389	2650
344	1393	2645
345	1396	2639
346	1401	2636
347	1404	2632
348	1410	2630
349	1414	2626
350	1419	2623
351	1422	2618
352	1425	2612
353	1428	2607
354	1432	2601
355	1436	2597
356	1440	2594
357	1444	2590
358	1447	2584
359	1451	2580
360	1455	2575
361	1458	2570
362	1461	2565
363	1466	2561
364	1470	2557
365	1473	2552
366	1477	2547
367	1480	2542
368	1484	2539
369	1489	2535
370	1493	2532
371	1496	2527
372	1503	2527
373	1507	2522
374	1511	2518
375	1514	2513
376	1518	2508
377	1521	2503
378	1524	2498
379	1529	2495
380	1533	2490
381	1538	2489
382	1542	2484
383	1545	2479
384	1549	2474
385	1553	2470
386	1557	2466
387	1560	2462
388	1563	2456
389	1566	2450
390	1570	2446
391	1574	2441
392	1577	2436
393	1581	2432
394	1584	2427
395	1587	2421
396	1591	2417
397	1595	2413
398	1599	2409
399	1605	2407
400	1608	2402
401	1611	2397
402	1615	2393
403	1619	2389
404	1623	2384
405	1627	2380
406	1630	2375
407	1634	2371
408	1638	2367
409	1642	2363
410	1645	2357
411	1649	2353
412	1652	2348
413	1655	2342
414	1658	2338
415	1662	2333
416	1665	2329
417	1669	2324
418	1673	2321
419	1677	2316
420	1681	2312
421	1685	2308
422	1689	2304
423	1693	2300
424	1696	2295
425	1700	2291
426	1703	2286
427	1707	2282
428	1711	2277
429	1715	2273
430	1718	2269
431	1721	2264
432	1725	2259
433	1728	2254
434	1734	2253
435	1738	2248
436	1742	2244
437	1745	2239
438	1749	2235
439	1753	2231
440	1757	2227
441	1760	2222
442	1764	2218
443	1767	2213
444	1771	2209
445	1774	2204
446	1778	2199
447	1782	2196
448	1786	2191
449	1789	2186
450	1791	2181
451	1794	2176
452	1798	2171
453	1802	2168
454	1807	2164
455	1810	2160
456	1814	2155
457	1817	2151
458	1821	2147
459	1825	2143
460	1828	2138
461	1831	2132
462	1835	2128
463	1840	2125
464	1844	2122
465	1848	2117
466	1852	2114
467	1857	2111
468	1864	2110
469	1869	2107
470	1872	2102
471	1875	2097
472	1880	2094
473	1883	2090
474	1887	2086
475	1890	2081
476	1893	2076
477	1897	2072
478	1901	2068
479	1905	2063
480	1907	2058
481	1910	2052
482	1912	2047
483	1916	2042
484	1919	2038
485	1923	2033
486	1927	2030
487	1931	2026
488	1935	2023
489	1938	2017
490	1941	2012
491	1948	2011
492	1951	2007
493	1955	2003
494	1959	1998
495	1964	1996
496	1969	1992
497	1972	1988
498	1976	1984
499	1979	1979
500	1982	1974
501	1985	1970
502	1989	1965
503	1994	1963
504	2000	1960
505	2003	1956
506	2006	1951
507	2010	1946
508	2013	1942
509	2017	1937
510	2022	1935
511	2027	1932
512	2030	1927
513	2034	1923
514	2037	1918
515	2041	1914
516	2044	1909
517	2047	1905
518	2050	1900
519	2053	1895
520	2057	1891
521	2060	1887
522	2064	1882
523	2067	1878
524	2070	1873
525	2075	1870
526	2079	1866
527	2083	1862
528	2087	1858
529	2090	1854
530	2095	1850
531	2098	1845
532	2101	1841
533	2104	1836
534	2108	1832
535	2112	1828
536	2115	1824
537	2119	1820
538	2124	1816
539	2129	1813
540	2132	1809
541	2135	1804
542	2138	1800
543	2142	1795
544	2145	1791
545	2149	1787
546	2153	1783
547	2156	1778
548	2160	1774
549	2163	1770
550	2167	1765
551	2172	1762
552	2175	1758
553	2178	1754
554	2182	1750
555	2187	1746
556	2191	1743
557	2195	1739
558	2198	1734
559	2201	1729
560	2206	1726
561	2220	1730
562	2226	1727
563	2229	1723
564	2232	1718
565	2235	1714
566	2238	1709
567	2241	1704
568	2246	1701
569	2249	1697
570	2254	1694
571	2260	1691
572	2267	1689
573	2270	1685
574	2276	1682
575	2281	1679
576	2285	1675
577	2289	1671
578	2293	1667
579	2297	1663
580	2303	1661
581	2306	1656
582	2309	1652
583	2313	1648
584	2318	1644
585	2322	1640
586	2328	1637
587	2331	1633
588	2335	1629
589	2338	1624
590	2340	1619
591	2343	1615
592	2346	1610
593	2351	1606
594	2356	1603
595	2360	1600
596	2364	1596
597	2367	1591
598	2370	1586
599	2374	1583
600	2378	1578
601	2381	1574
602	2384	1569
603	2388	1565
604	2391	1561
605	2394	1557
606	2398	1552
607	2402	1548
608	2406	1544
609	2409	1540
610	2412	1535
611	2415	1531
612	2418	1526
613	2422	1522
614	2426	1519
615	2430	1515
616	2434	1511
617	2438	1507
618	2442	1503
619	2446	1499
620	2450	1495
621	2453	1491
622	2456	1486
623	2461	1483
624	2465	1479
625	2469	1475
626	2473	1471
627	2477	1467
628	2481	1463
629	2485	1459
630	2489	1455
631	2493	1451
632	2496	1447
633	2500	1443
634	2503	1439
635	2509	1436
636	2512	1431
637	2516	1427
638	2519	1423
639	2522	1419
640	2526	1414
641	2531	1411
642	2534	1407
643	2539	1403
644	2542	1399
645	2545	1394
646	2548	1390
647	2553	1386
648	2559	1384
649	2563	1380
650	2567	1376
651	2573	1373
652	2575	1368
653	2579	1364
654	2582	1360
655	2586	1356
656	2591	1352
657	2596	1349
658	2600	1345
659	2604	1341
660	2607	1337
661	2612	1333
662	2617	1330
663	2623	1327
664	2626	1323
665	2631	1319
666	2634	1315
667	2639	1311
668	2643	1308
669	2647	1303
670	2650	1299
671	2654	1295
672	2658	1291
673	2662	1287
674	2665	1283
675	2669	1279
676	2673	1275
677	2678	1271
678	2681	1267
679	2685	1263
680	2688	1259
681	2691	1255
682	2696	1251
683	2699	1247
684	2702	1242
685	2706	1238
686	2710	1234
687	2714	1230
688	2717	1226
689	2721	1222
690	2725	1218
691	2728	1214
692	2732	1210
693	2736	1206
694	2739	1202
695	2743	1198
696	2747	1194
697	2751	1190
698	2756	1186
699	2759	1182
700	2763	1178
701	2766	1174
702	2769	1170
703	2773	1165
704	2776	1161
705	2781	1158
706	2784	1154
707	2788	1150
708	2793	1146
709	2796	1142
710	2799	1137
711	2802	1133
712	2806	1129
713	2810	1125
714	2813	1121
715	2817	1117
716	2821	1113
717	2824	1109
718	2828	1105
719	2832	1101
720	2835	1097
721	2838	1093
722	2841	1088
723	2845	1084
724	2848	1080
725	2852	1076
726	2855	1072
727	2859	1068
728	2863	1064
729	2867	1060
730	2870	1056
731	2874	1052
732	2877	1048
733	2880	1043
734	2883	1039
735	2887	1035
736	2892	1032
737	2896	1028
738	2900	1024
739	2903	1020
740	2907	1016
741	2909	1011
742	2913	1007
743	2916	1003
744	2920	999
745	2924	995
746	2928	991
747	2932	987
748	2935	983
749	2939	979
750	2942	975
751	2946	971
752	2949	967
753	2953	963
754	2958	960
755	2962	956
756	2967	952
757	2971	948
758	2974	944
759	2978	940
760	2982	936
761	2985	932
762	2988	928
763	2992	924
764	2996	920
765	2999	916
766	3004	912
767	3007	908
768	3011	904
769	3014	900
770	3018	896
771	3021	892
772	3024	888
773	3028	884
774	3032	880
775	3037	876
776	3041	872
777	3046	869
778	3050	865
779	3056	862
780	3059	857
781	3062	853
782	3075	852
783	3082	849
784	3084	844
785	3094	842
786	3099	838
787	3102	834
788	3106	830
789	3110	826
790	3113	822
791	3125	820
792	3129	816
793	3132	812
794	3135	808
795	3138	804
796	3141	800
797	3144	796
798	3147	791
799	3150	787
800	3154	783
801	3158	779
802	3161	775
803	3165	771
804	3168	767
805	3171	763
806	3174	759
807	3178	755
808	3182	751
809	3187	747
810	3191	743
811	3195	739
812	3198	735
813	3202	731
814	3205	727
815	3208	723
816	3212	719
817	3216	715
818	3220	711
819	3224	707
820	3228	703
821	3231	699
822	3236	696
823	3240	692
824	3243	688
825	3246	683
826	3250	679
827	3254	675
828	3257	672
829	3261	667
830	3264	663
831	3267	659
832	3271	655
833	3274	651
834	3283	648
835	3290	645
836	3294	641
837	3298	637
838	3303	633
839	3306	629
840	3310	625
841	3314	622
842	3319	618
843	3322	614
844	3325	610
845	3329	606
846	3333	602
847	3337	598
848	3341	594
849	3344	590
850	3348	586
851	3353	582
852	3357	578
853	3361	574
854	3365	570
855	3368	566
856	3371	562
857	3374	558
858	3378	554
859	3381	550
860	3385	546
861	3388	542
862	3391	538
863	3396	534
864	3400	530
865	3404	526
866	3407	522
867	3412	518
868	3416	515
869	3420	511
870	3424	507
871	3427	503
872	3431	499
873	3435	495
874	3438	491
875	3442	487
876	3447	483
877	3452	479
878	3456	475
879	3460	471
880	3463	467
881	3466	463
882	3471	459
883	3475	456
884	3479	452
885	3482	448
886	3485	444
887	3488	439
888	3492	436
889	3495	432
890	3498	428
891	3503	424
892	3507	420
893	3511	416
894	3515	412
895	3518	408
896	3521	404
897	3525	400
898	3528	396
899	3532	392
900	3536	388
901	3540	384
902	3544	380
903	3548	376
904	3553	372
905	3557	369
906	3562	365
907	3566	361
908	3570	357
909	3574	353
910	3577	349
911	3581	345
912	3584	341
913	3587	337
914	3591	333
915	3594	329
916	3598	325
917	3602	321
918	3605	317
919	3609	313
920	3612	309
921	3615	305
922	3619	301
923	3622	297
924	3626	294
925	3630	290
926	3634	286
927	3639	282
928	3643	278
929	3648	274
930	3651	270
931	3655	266
932	3659	262
933	3662	258
934	3665	254
935	3669	250
936	3673	246
937	3678	243
938	3680	239
939	3684	235
940	3687	231
941	3691	227
942	3694	223
943	3699	219
944	3702	215
945	3705	211
946	3709	207
947	3713	203
948	3717	199
949	3721	195
950	3724	191
951	3727	187
952	3730	183
953	3733	180
954	3738	176
955	3742	172
956	3747	168
957	3751	164
958	3755	160
959	3759	156
960	3761	152
961	3766	148
962	3770	144
963	3774	140
964	3779	137
965	3782	133
966	3786	129
967	3790	125
968	3795	121
969	3799	117
970	3802	113
971	3805	109
972	3808	105
973	3811	101
974	3815	97
975	3818	93
976	3821	89
977	3823	86
978	3825	82
979	3826	78
980	3828	74
981	3830	70
982	3832	66
983	3834	62
984	3836	58
985	3838	54
986	3840	50
987	3842	46
988	3844	42
989	3846	38
990	3848	34
991	3849	31
992	3851	27
993	3854	23
994	3856	19
995	3858	15
996	3860	11
997	3862	7
998	3864	3
999	3866	0
