iter	Logloss	F1
65	0.3332990373	0.5961844197
66	0.3323946914	0.5968253968
67	0.3316648797	0.5968253968
68	0.331138529	0.597299444
69	0.3304116992	0.60111023
70	0.3294689622	0.5990491284
71	0.3284989707	0.5990491284
72	0.3278214013	0.6028481013
73	0.326967804	0.6050552923
74	0.3262192563	0.6050552923
75	0.3258255499	0.6055335968
76	0.3252196684	0.6034755134
77	0.3247998386	0.6039525692
78	0.3244668217	0.6039525692
79	0.3237319307	0.604908947
80	0.3231953969	0.6038034865
81	0.3224178813	0.6050552923
82	0.3219649277	0.6039525692
83	0.3215246515	0.6039525692
84	0.320939313	0.6017418844
85	0.3205403821	0.6028481013
86	0.3200761918	0.6038034865
87	0.3194062413	0.6053882726
88	0.3189674406	0.6038034865
89	0.3184473232	0.6058683584
90	0.3179430357	0.6077348066
91	0.3174664076	0.6091772152
92	0.3167521517	0.6118577075
93	0.316231951	0.6112430721
94	0.3157048739	0.6134387352
95	0.3154546454	0.6123417722
96	0.3150245407	0.6145339652
97	0.3145772092	0.6129541864
98	0.3140303649	0.6135646688
99	0.313592906	0.6151419558
100	0.3131146266	0.6156274665
101	0.3125695799	0.61829653
102	0.3119257895	0.6185243328
103	0.3116158579	0.6174391202
104	0.3113636086	0.6158680283
105	0.3109504784	0.6169544741
106	0.3105104351	0.6169544741
107	0.3102058059	0.6197183099
108	0.3097072909	0.6186374315
109	0.3091905429	0.6213895394
110	0.3088960455	0.6209048362
111	0.308455326	0.6204208885
112	0.3081853402	0.621979735
113	0.307906585	0.6224648986
114	0.3076757567	0.621979735
115	0.3070856542	0.6230529595
116	0.30680209	0.6235385814
117	0.3064264135	0.6283048212
118	0.3061461421	0.6251944012
119	0.3059512207	0.6256809339
120	0.3056411535	0.6251944012
121	0.3051503301	0.6288819876
122	0.3048384463	0.6283048212
123	0.3044062249	0.6294573643
124	0.3040444439	0.6300309598
125	0.303733037	0.6300309598
126	0.303434323	0.6299456943
127	0.303038628	0.6289697909
128	0.3028100991	0.6299456943
129	0.3025931616	0.6294573643
130	0.3024016577	0.6314972847
131	0.3021013562	0.6325581395
132	0.3018763929	0.6306027821
133	0.3018122147	0.6310904872
134	0.3015318742	0.6310904872
135	0.3013329326	0.6315789474
136	0.3011530065	0.6310904872
137	0.3008161894	0.6315789474
138	0.3006564308	0.6320681642
139	0.3003455591	0.6336939722
140	0.3001413142	0.6327160494
141	0.2998529657	0.6332046332
142	0.2994004872	0.6332046332
143	0.2991052201	0.6332046332
144	0.2985463972	0.6332046332
145	0.2983911553	0.6332046332
146	0.2980246666	0.6327160494
147	0.2978582134	0.6332046332
148	0.2975886389	0.6332046332
149	0.2972945479	0.6342592593
150	0.2971051212	0.6342592593
151	0.2968833519	0.6347490347
152	0.2964591206	0.6342592593
153	0.2962441233	0.633770239
154	0.295990298	0.6332046332
155	0.2958917036	0.6332046332
156	0.2957484342	0.632228219
157	0.2952802559	0.635873749
158	0.2950139334	0.635873749
159	0.2945581155	0.6353846154
160	0.2944318733	0.6364335127
161	0.2940873656	0.6374807988
162	0.2938171097	0.6385264774
163	0.2936209873	0.6374807988
164	0.2934678517	0.6374807988
165	0.2933099365	0.6385264774
166	0.2931852873	0.6390804598
167	0.2928434894	0.6380368098
168	0.2925412375	0.6375478927
169	0.2923272332	0.6385911179
170	0.2921748719	0.6380368098
171	0.291929814	0.6380368098
172	0.2918567988	0.6380368098
173	0.2917026671	0.6380368098
174	0.2913823229	0.6390804598
175	0.2910098958	0.6406130268
176	0.2908219997	0.6406130268
177	0.2903813102	0.6421455939
178	0.2900368786	0.6395705521
179	0.2897966488	0.6411042945
180	0.2896594228	0.6436781609
181	0.2895860688	0.6436781609
182	0.2893282188	0.6442234124
183	0.2891635066	0.6473282443
184	0.2890106001	0.6488549618
185	0.2886712158	0.6488549618
186	0.2884327082	0.6503816794
187	0.2881876229	0.6493506494
188	0.2880168782	0.6493506494
189	0.2877030512	0.6493506494
190	0.2875087817	0.6478658537
191	0.2871102017	0.6519421173
192	0.2868781466	0.6524390244
193	0.2865763455	0.6524390244
194	0.286362759	0.6534653465
195	0.2861810135	0.6539634146
196	0.2858875446	0.6544901065
197	0.2857667236	0.6544901065
198	0.2854812222	0.6549885758
199	0.2851530656	0.6549885758
200	0.2847606112	0.6549885758
201	0.284342049	0.6560121766
202	0.2841299556	0.6549885758
203	0.283880149	0.6560121766
204	0.2833329215	0.6560121766
205	0.2830034617	0.6570342205
206	0.2826349288	0.656511805
207	0.2825048669	0.6570342205
208	0.2823507455	0.6580547112
209	0.2821478263	0.6565349544
210	0.2818500156	0.6575550494
211	0.2816969211	0.6570342205
212	0.2814690244	0.6580547112
213	0.2812803745	0.6580547112
214	0.2811423621	0.6590736522
215	0.2808838902	0.6605922551
216	0.2805896862	0.6616084977
217	0.2803646199	0.6616084977
218	0.2800674238	0.6616084977
219	0.2799524614	0.6611068992
220	0.2797723099	0.6611068992
221	0.2795007406	0.6611068992
222	0.2793262055	0.6616084977
223	0.2789797006	0.662110858
224	0.2787138155	0.6626139818
225	0.2785524964	0.662110858
226	0.2783908914	0.6631259484
227	0.2780820975	0.6636294609
228	0.2778740066	0.6641337386
229	0.2776330654	0.6636294609
230	0.2774087179	0.6641337386
231	0.2772974954	0.6636294609
232	0.2771725836	0.6641337386
233	0.2769621143	0.6641337386
234	0.2767617164	0.6651480638
235	0.2765589819	0.6651480638
236	0.2764637649	0.6651480638
237	0.2762559819	0.6651480638
238	0.2761374165	0.6661608498
239	0.2758659125	0.6661608498
240	0.2756042487	0.6651480638
241	0.2753059992	0.6656557998
242	0.275100524	0.6646433991
243	0.2746179504	0.6651480638
244	0.2742659529	0.6651480638
245	0.2740949264	0.6656534954
246	0.2739371653	0.6661596958
247	0.2736244855	0.6656534954
248	0.2734475	0.6656557998
249	0.27332014	0.6661619985
250	0.2731422845	0.6671709531
251	0.2730678291	0.6671709531
252	0.2727867566	0.667676003
253	0.2725424947	0.667676003
254	0.2722331152	0.667676003
255	0.2719888849	0.6691900076
256	0.2718140707	0.6696900983
257	0.2715797782	0.6696900983
258	0.2713445718	0.6696900983
259	0.2711741586	0.671709531
260	0.2709922403	0.6712018141
261	0.2708412538	0.6712018141
262	0.2706870024	0.6712018141
263	0.2705161772	0.6747169811
264	0.2702373046	0.6752072344
265	0.2699809593	0.6752072344
266	0.2697191457	0.6781954887
267	0.2694993199	0.67918858
268	0.2692244502	0.6781954887
269	0.2691119637	0.6772009029
270	0.268912289	0.6766917293
271	0.2686877397	0.6776859504
272	0.2684054291	0.6796699175
273	0.2682995758	0.6796699175
274	0.2680711456	0.6786786787
275	0.267881757	0.6776859504
276	0.2676711799	0.6786786787
277	0.2674798342	0.6796699175
278	0.267234387	0.6806596702
279	0.2670748669	0.6806596702
280	0.2668821092	0.6806596702
281	0.2666135435	0.6811377246
282	0.2664436154	0.6801498127
283	0.2662030651	0.6806596702
284	0.2659802057	0.6811377246
285	0.2658108181	0.6811377246
286	0.2655820051	0.6846038864
287	0.2652394121	0.6851159312
288	0.2651258119	0.6856287425
289	0.2650118803	0.6856287425
290	0.2648193491	0.6855862584
291	0.2644965747	0.6870799104
292	0.2643468594	0.6855862584
293	0.2641751696	0.6881077038
294	0.2639077461	0.6870342772
295	0.2635155963	0.6895522388
296	0.2631916653	0.687593423
297	0.2630178325	0.6895522388
298	0.2628592691	0.6905294556
299	0.2627523265	0.6915052161
300	0.2624962486	0.6915052161
301	0.2622948698	0.6920208799
302	0.2620921025	0.6920208799
303	0.2619660986	0.6924795235
304	0.261845825	0.6919642857
305	0.261720725	0.6919642857
306	0.2615611787	0.6919642857
307	0.2613874805	0.6919642857
308	0.2611873816	0.6909903202
309	0.2607441638	0.6929955291
310	0.260522905	0.6924219911
311	0.2603456766	0.6943620178
312	0.260122829	0.695329874
313	0.2599086423	0.6968124537
314	0.2596977757	0.6963622866
315	0.2595421362	0.6977777778
316	0.2593931651	0.6958456973
317	0.2591835938	0.6963622866
318	0.2589820873	0.6968796434
319	0.2587789044	0.6988130564
320	0.25859212	0.6993318486
321	0.258375458	0.7002967359
322	0.2582306987	0.7002967359
323	0.257981941	0.7002967359
324	0.2578038641	0.7012601927
325	0.2575509314	0.7002967359
326	0.2574023398	0.7012601927
327	0.2571494605	0.7012601927
328	0.256923644	0.7012601927
329	0.2567593674	0.7012601927
330	0.2566461577	0.7012601927
331	0.2564830125	0.7031828275
332	0.2563068839	0.7031828275
333	0.2561285131	0.7031828275
334	0.2559720432	0.7046632124
335	0.2557559243	0.7041420118
336	0.2555873645	0.7041420118
337	0.2554694522	0.7041420118
338	0.2552653078	0.7046632124
339	0.255051206	0.7031828275
340	0.2548009713	0.7031828275
341	0.2545911942	0.7031828275
342	0.2543637015	0.7031828275
343	0.2542010975	0.7031828275
344	0.2540118837	0.7041420118
345	0.2537279684	0.7050997783
346	0.2536594241	0.7041420118
347	0.2535056338	0.7056213018
348	0.2533264245	0.7056213018
349	0.2531715453	0.7065779749
350	0.2530767046	0.7056213018
351	0.2528798705	0.7071005917
352	0.2527988378	0.7071005917
353	0.252561137	0.7071005917
354	0.2523683362	0.7071005917
355	0.2521903441	0.7071005917
356	0.2520504053	0.7071005917
357	0.2518006108	0.7071005917
358	0.2515813291	0.7071005917
359	0.2513032696	0.7080561715
360	0.2511053403	0.7071005917
361	0.2509425573	0.7071005917
362	0.2507449307	0.7090103397
363	0.2506030788	0.7084870849
364	0.2505154689	0.7084870849
365	0.2503981648	0.7084870849
366	0.2502581709	0.7084870849
367	0.2500653005	0.7084870849
368	0.2499167383	0.7084870849
369	0.249752341	0.7090103397
370	0.2495358547	0.7099630996
371	0.2492579878	0.7104874446
372	0.2490519332	0.7085798817
373	0.2488826638	0.7095343681
374	0.2487094778	0.7095343681
375	0.2485298641	0.7100591716
376	0.2483187639	0.7110125647
377	0.2481696489	0.7119645495
378	0.2480669997	0.7129151292
379	0.2479184466	0.7129151292
380	0.247717992	0.7138643068
381	0.2474942867	0.7129151292
382	0.2473163108	0.7129151292
383	0.2471342059	0.7138643068
384	0.2468882097	0.7138643068
385	0.2467231245	0.7138643068
386	0.2464903759	0.7148120855
387	0.2464189355	0.7148120855
388	0.2462083168	0.7114391144
389	0.2459451872	0.7119645495
390	0.2456542127	0.7119645495
391	0.2454977376	0.7119645495
392	0.2453722393	0.7119645495
393	0.245165337	0.7129151292
394	0.2450554408	0.7129151292
395	0.2449272272	0.7138643068
396	0.2448385695	0.7138643068
397	0.2447026171	0.7142857143
398	0.2445882025	0.7142857143
399	0.2444154952	0.7137601177
400	0.2441942028	0.7147058824
401	0.2440742984	0.7147058824
402	0.2437136503	0.7152317881
403	0.2434769167	0.7152317881
404	0.2432595765	0.7151248164
405	0.2430627069	0.7141807494
406	0.2428778119	0.7156502572
407	0.2427374287	0.7156502572
408	0.2426310865	0.7160674982
409	0.2424602553	0.7156502572
410	0.2423974063	0.7165932452
411	0.2423479228	0.7165932452
412	0.2422258598	0.7184750733
413	0.2420155561	0.7175348496
414	0.2418037179	0.7184750733
415	0.2416950847	0.7194139194
416	0.2414543698	0.7184750733
417	0.2413888919	0.7194139194
418	0.2411548429	0.7175348496
419	0.2408610426	0.718061674
420	0.2406800752	0.719002201
421	0.2405507878	0.719941349
422	0.2403411121	0.7208791209
423	0.2400870913	0.7218155198
424	0.2398228977	0.7227505486
425	0.2396481798	0.7227505486
426	0.2395311508	0.7227505486
427	0.2393178472	0.7227505486
428	0.2390683369	0.7232796486
429	0.2389192061	0.7252747253
430	0.2385527969	0.7262079063
431	0.238418803	0.7262079063
432	0.2382455459	0.727139722
433	0.2379825437	0.7276720351
434	0.2379443447	0.7276720351
435	0.2377756168	0.7276720351
436	0.2374339665	0.7276720351
437	0.2372922737	0.7295321637
438	0.2370510947	0.7295321637
439	0.236882465	0.7286027798
440	0.2366202824	0.7286027798
441	0.2363032126	0.7282051282
442	0.2362089122	0.729136164
443	0.2360681796	0.729136164
444	0.2358977865	0.729136164
445	0.235625687	0.7282051282
446	0.2353083655	0.7286027798
447	0.2351592034	0.7304601899
448	0.2349307685	0.7304601899
449	0.23462406	0.730994152
450	0.2344452333	0.730994152
451	0.2343105197	0.7300658376
452	0.2341085338	0.7319211103
453	0.233889263	0.7346938776
454	0.233793738	0.7346938776
455	0.2335755686	0.7346938776
456	0.2334005289	0.7341587764
457	0.2332528734	0.7350800582
458	0.2331700326	0.7350800582
459	0.2329810721	0.7350800582
460	0.2327481075	0.7350800582
461	0.2324310629	0.736
462	0.2322961532	0.7356154406
463	0.232127246	0.7365356623
464	0.2320299254	0.7365356623
465	0.2319359926	0.7374545455
466	0.2317945962	0.7374545455
467	0.2315947313	0.7374545455
468	0.2313101502	0.7398255814
469	0.2311181058	0.7398255814
470	0.2308521471	0.738372093
471	0.230732194	0.738372093
472	0.230510632	0.7392883079
473	0.2302669746	0.7378358751
474	0.2301109691	0.738372093
475	0.2298190105	0.7392883079
476	0.2296396576	0.7396664249
477	0.2294175817	0.7396664249
478	0.2292418972	0.740203193
479	0.2291167382	0.740203193
480	0.2289978397	0.7411167513
481	0.2287779705	0.7420289855
482	0.2286385624	0.7420289855
483	0.2284706738	0.7420289855
484	0.228267325	0.7424023155
485	0.2281411301	0.7420289855
486	0.2279423733	0.7420289855
487	0.2277172928	0.7420289855
488	0.2275320818	0.7433116414
489	0.2274122688	0.7433116414
490	0.2272225229	0.7438494935
491	0.2270362926	0.7438494935
492	0.2269343482	0.7438494935
493	0.2267087511	0.7438494935
494	0.2264993559	0.7438494935
495	0.2264263723	0.7438494935
496	0.2263292993	0.7438494935
497	0.2260982208	0.7438494935
498	0.2259768102	0.7452966715
499	0.225746091	0.7438494935
500	0.2255862405	0.7462039046
501	0.2253761475	0.7462039046
502	0.2252513234	0.7456647399
503	0.2250287359	0.7456647399
504	0.2249121999	0.7456647399
505	0.2247955381	0.7462039046
506	0.2244903237	0.7456647399
507	0.2243622721	0.7456647399
508	0.224246896	0.7456647399
509	0.2241606488	0.7456647399
510	0.2240865543	0.7456647399
511	0.2239529451	0.7456647399
512	0.2236687338	0.744757773
513	0.2235097764	0.744757773
514	0.2233704366	0.7456647399
515	0.2230919394	0.7465703971
516	0.2230007501	0.7465703971
517	0.2228423841	0.7465703971
518	0.222697867	0.7471098266
519	0.2225314374	0.7471098266
520	0.2223345503	0.7471098266
521	0.2221959141	0.7462039046
522	0.2220765227	0.7462039046
523	0.2218384237	0.7480144404
524	0.2216741147	0.7480144404
525	0.2213458614	0.7485549133
526	0.2212354446	0.7485549133
527	0.2212067376	0.7485549133
528	0.2210824192	0.7494584838
529	0.2209276816	0.7494584838
530	0.2206589036	0.7494584838
531	0.2204376489	0.7503607504
532	0.2202836844	0.7503607504
533	0.2202258178	0.7503607504
534	0.220072942	0.7503607504
535	0.2199367788	0.7509025271
536	0.2197274073	0.7518037518
537	0.2194334299	0.752703677
538	0.2193128258	0.752703677
539	0.2191644693	0.752703677
540	0.2190320476	0.7525179856
541	0.218821555	0.7516198704
542	0.218720811	0.7516198704
543	0.21866694	0.7516198704
544	0.2185413684	0.7516198704
545	0.218295639	0.7539568345
546	0.2181613999	0.754852624
547	0.218072912	0.7543103448
548	0.2177451053	0.7543103448
549	0.2174997639	0.7552045944
550	0.2173292506	0.7552045944
551	0.2171121068	0.7543103448
552	0.2170151806	0.7543103448
553	0.2168761376	0.7552045944
554	0.2167059019	0.7552045944
555	0.2165319881	0.7543103448
556	0.2164350353	0.7557471264
557	0.2163524964	0.7557471264
558	0.2162255636	0.7569892473
559	0.2161019579	0.7580760948
560	0.2158817328	0.7580760948
561	0.2157354549	0.7580760948
562	0.215648458	0.7575322812
563	0.215474001	0.7584229391
564	0.2153373104	0.7584229391
565	0.2152228973	0.7584229391
566	0.2150491117	0.7584229391
567	0.2148834485	0.7584229391
568	0.2147509384	0.7584229391
569	0.2145723885	0.7593123209
570	0.2143968229	0.7598566308
571	0.2142984223	0.7598566308
572	0.2141550005	0.7604017217
573	0.2140463473	0.7604017217
574	0.213788978	0.7598566308
575	0.2135892414	0.7598566308
576	0.2134639079	0.7598566308
577	0.2134167276	0.7607449857
578	0.2132779266	0.7607449857
579	0.2131544039	0.7607449857
580	0.2130911632	0.7602004295
581	0.2129659666	0.7602004295
582	0.2128703542	0.7602004295
583	0.212791779	0.7602004295
584	0.2126464957	0.7607449857
585	0.2123984374	0.7607449857
586	0.2123494996	0.7616320687
587	0.2122196213	0.7616320687
588	0.2121321522	0.7616320687
589	0.2119281016	0.7616320687
590	0.2118559788	0.7625178827
591	0.2116593648	0.7625178827
592	0.2115452443	0.7630637079
593	0.2113906934	0.7630637079
594	0.2111236097	0.7630637079
595	0.2109393767	0.7630637079
596	0.2108241889	0.7630637079
597	0.2106697264	0.7636103152
598	0.2105285396	0.7650429799
599	0.2103767756	0.7655913978
600	0.2102623983	0.7655913978
601	0.2101770451	0.7659269864
602	0.2100560501	0.7659269864
603	0.2098375487	0.7679083095
604	0.2096737926	0.7679083095
605	0.2095563755	0.7675753228
606	0.2093877844	0.7670250896
607	0.2092426035	0.7695620962
608	0.2090680034	0.7672413793
609	0.2088665133	0.7672413793
610	0.2087484573	0.768126346
611	0.2085294032	0.7675753228
612	0.2083904112	0.7693409742
613	0.2082383756	0.768126346
614	0.2081899185	0.769010043
615	0.2079926757	0.768126346
616	0.20782448	0.768126346
617	0.207722768	0.769010043
618	0.207648479	0.7716535433
619	0.2075427338	0.7716535433
620	0.2074332316	0.7725321888
621	0.2072075166	0.7742857143
622	0.2069609294	0.7742857143
623	0.2068145866	0.7742857143
624	0.2067408698	0.7742857143
625	0.206543405	0.7742857143
626	0.2063426775	0.7742857143
627	0.2061897121	0.7742857143
628	0.2060534625	0.7742857143
629	0.2059366914	0.7737330478
630	0.2058826653	0.7737330478
631	0.2056161528	0.7728571429
632	0.2054155844	0.7728571429
633	0.2053198685	0.7734095783
634	0.2051499354	0.7734095783
635	0.2050201317	0.7734095783
636	0.2049203534	0.7742857143
637	0.2048192016	0.7742857143
638	0.2047076575	0.7760342368
639	0.2045648228	0.7760342368
640	0.2043969446	0.7760342368
641	0.204286253	0.7751605996
642	0.2041441924	0.7751605996
643	0.2040654031	0.7751605996
644	0.2038451364	0.7774607703
645	0.203697294	0.7783321454
646	0.203521001	0.7783321454
647	0.2033854023	0.7792022792
648	0.2032833053	0.7792022792
649	0.2030052565	0.7806267806
650	0.2028416636	0.7800711744
651	0.2027161068	0.7800711744
652	0.2025241226	0.78125
653	0.202365393	0.7809388336
654	0.2022047075	0.7818052594
655	0.2019925257	0.7826704545
656	0.2017991157	0.7835344216
657	0.201618215	0.7840909091
658	0.2013731586	0.7840909091
659	0.2012153094	0.7840909091
660	0.2009893474	0.784953868
661	0.2007978484	0.784953868
662	0.2007116134	0.784953868
663	0.2004156797	0.784953868
664	0.2002241262	0.7858156028
665	0.2000632484	0.7858156028
666	0.1999089226	0.7863733144
667	0.1997233035	0.7863733144
668	0.1995733706	0.7872340426
669	0.1994691025	0.7872340426
670	0.1993328893	0.7872340426
671	0.1991996358	0.7872340426
672	0.1990401466	0.7872340426
673	0.1988168436	0.7872340426
674	0.198578694	0.7863733144
675	0.1985441187	0.7872340426
676	0.1982849224	0.7880935507
677	0.1981684087	0.7880935507
678	0.1980091849	0.7880935507
679	0.1979025981	0.7886524823
680	0.1978028497	0.7886524823
681	0.1976678413	0.7886524823
682	0.1975843501	0.7886524823
683	0.197540403	0.7886524823
684	0.1974507294	0.7886524823
685	0.1973314568	0.7895109851
686	0.1972498652	0.7895109851
687	0.1971850615	0.7895109851
688	0.1970480493	0.7895109851
689	0.196880716	0.7886524823
690	0.1967609339	0.7886524823
691	0.1966265943	0.7886524823
692	0.1964549384	0.7877927608
693	0.196338544	0.7877927608
694	0.1961961349	0.7877927608
695	0.1960090749	0.7886524823
696	0.1958099807	0.790368272
697	0.1956720935	0.7912243454
698	0.1956046581	0.7895109851
699	0.1954881023	0.790368272
700	0.1953450411	0.790368272
701	0.1952297416	0.7912243454
702	0.1951307248	0.790368272
703	0.1949891018	0.790368272
704	0.1948282544	0.7917847025
705	0.1947246202	0.7917847025
706	0.1945269162	0.7926397735
707	0.1943667187	0.7926397735
708	0.1942636521	0.7926397735
709	0.1941237561	0.7926397735
710	0.1940717257	0.7926397735
711	0.1939428359	0.7926397735
712	0.1938845719	0.7934936351
713	0.1936999227	0.7934936351
714	0.193613811	0.7934936351
715	0.1934965758	0.7929328622
716	0.1934217223	0.7937853107
717	0.1932822247	0.7946365561
718	0.1932180001	0.7966101695
719	0.1931810594	0.7966101695
720	0.1930824676	0.7957597173
721	0.1929936947	0.7951977401
722	0.1928571795	0.7960479887
723	0.192816551	0.7966101695
724	0.1926934531	0.7960479887
725	0.1925788668	0.7977448908
726	0.1924223601	0.7985915493
727	0.1922724336	0.7985915493
728	0.192163962	0.7985915493
729	0.1918556331	0.7985915493
730	0.1916508628	0.7985915493
731	0.1915050863	0.8011243851
732	0.1913091899	0.800281294
733	0.1911633875	0.8019662921
734	0.1910388172	0.8019662921
735	0.1908780834	0.8028070175
736	0.1907821432	0.8036465638
737	0.1906747963	0.8028070175
738	0.1905186121	0.8036465638
739	0.1903983495	0.8042105263
740	0.1903003483	0.8042105263
741	0.1901277089	0.8036465638
742	0.1899366843	0.8036465638
743	0.1896757528	0.8039215686
744	0.1895832153	0.8039215686
745	0.1895204309	0.8039215686
746	0.1893510961	0.8047585724
747	0.1892526957	0.8055944056
748	0.1891012781	0.8055944056
749	0.1889860541	0.8055944056
750	0.1889026857	0.8055944056
751	0.1887736976	0.8061581526
752	0.188596564	0.8064290706
753	0.1884791486	0.806993007
754	0.1883119132	0.806993007
755	0.1882520884	0.8064290706
756	0.1880946619	0.8064290706
757	0.187939063	0.8072625698
758	0.1877836621	0.8072625698
759	0.1874396296	0.8064290706
760	0.1873732304	0.8064290706
761	0.1872700666	0.8064290706
762	0.1871642487	0.8064290706
763	0.1870290304	0.8078266946
764	0.1869408244	0.8078266946
765	0.1867390984	0.8078266946
766	0.1866046075	0.8078266946
767	0.1864348475	0.8083916084
768	0.1863807775	0.8086592179
769	0.1862753144	0.8094905792
770	0.1861545386	0.8094905792
771	0.1860571934	0.810320781
772	0.1859041867	0.8094905792
773	0.1857102396	0.8092243187
774	0.1856117458	0.8092243187
775	0.1854955524	0.8092243187
776	0.1853696894	0.8100558659
777	0.1852783944	0.8106219427
778	0.1851878039	0.8120195667
779	0.1850819962	0.812849162
780	0.1849326046	0.8136775994
781	0.1848293369	0.8136775994
782	0.1846964304	0.8145048815
783	0.1845761781	0.8136775994
784	0.184444045	0.8145048815
785	0.184336406	0.8145048815
786	0.1842243023	0.8158995816
787	0.1841025845	0.8175487465
788	0.1839541037	0.8150732729
789	0.1838435157	0.8161559889
790	0.1837588148	0.8161559889
791	0.1836913002	0.8161559889
792	0.1836158885	0.8167247387
793	0.1833569339	0.8167247387
794	0.1832635017	0.8167247387
795	0.1831611398	0.8161559889
796	0.1830382103	0.8181184669
797	0.1829726808	0.8181184669
798	0.1828866619	0.8181184669
799	0.1827316388	0.8172942817
800	0.1826373115	0.8172942817
801	0.1824559753	0.8181184669
802	0.1823747253	0.8181184669
803	0.1822640901	0.8181184669
804	0.1821401188	0.8181184669
805	0.1820943808	0.8181184669
806	0.1819762367	0.8181184669
807	0.1818688757	0.8189415042
808	0.1817634655	0.8189415042
809	0.1816544746	0.8189415042
810	0.1815509589	0.819763396
811	0.1813736116	0.8181184669
812	0.181244063	0.8181184669
813	0.1811874431	0.8181184669
814	0.1810418061	0.8189415042
815	0.1809331299	0.819763396
816	0.1807653029	0.819763396
817	0.1806834919	0.819763396
818	0.1805831578	0.819763396
819	0.1804767389	0.8205841446
820	0.1803563769	0.8205841446
821	0.1802606705	0.8214037526
822	0.1802115716	0.8219749652
823	0.1800882779	0.8219749652
824	0.1799655224	0.8219749652
825	0.1798392981	0.8208333333
826	0.1797146921	0.8208333333
827	0.1795055295	0.8214037526
828	0.1793798042	0.8208333333
829	0.1792699995	0.8202637058
830	0.1791324621	0.8210818308
831	0.1789221886	0.8210818308
832	0.1788209855	0.8210818308
833	0.1785787221	0.8216516308
834	0.1784565397	0.8216516308
835	0.1781866704	0.8216516308
836	0.1780963533	0.8216516308
837	0.1779621359	0.8216516308
838	0.1778715595	0.8216516308
839	0.1777692206	0.8224687933
840	0.1776174603	0.8224687933
841	0.1774975516	0.8224687933
842	0.1774293563	0.8232848233
843	0.1773358097	0.8232848233
844	0.1772317339	0.8232848233
845	0.1771010796	0.824099723
846	0.1770318931	0.824099723
847	0.1769720299	0.8254847645
848	0.1768475377	0.8254847645
849	0.1767972376	0.8254847645
850	0.1766903382	0.8257261411
851	0.1765367452	0.8271092669
852	0.1764065322	0.8257261411
853	0.1762993041	0.8271092669
854	0.176176913	0.8279198341
855	0.1760480205	0.8279198341
856	0.1759287826	0.8295376121
857	0.1758890882	0.8303448276
858	0.1757677107	0.8311509304
859	0.1756575923	0.8303448276
860	0.1755398914	0.8303448276
861	0.1753486151	0.8314917127
862	0.1752612803	0.8314917127
863	0.1750612884	0.8322981366
864	0.1749950932	0.8322981366
865	0.1748200612	0.8322981366
866	0.1746892423	0.8331034483
867	0.1746010987	0.8322981366
868	0.1744639706	0.8328729282
869	0.1743180343	0.8336783989
870	0.1742365262	0.8336783989
871	0.174064132	0.8336783989
872	0.1739707687	0.8336783989
873	0.173746521	0.8336783989
874	0.1736663272	0.8336783989
875	0.1734796109	0.8336783989
876	0.173406451	0.8336783989
877	0.1733315761	0.8336783989
878	0.1732424151	0.8336783989
879	0.1730870171	0.8336783989
880	0.1729983481	0.8336783989
881	0.1728900641	0.835862069
882	0.1728082255	0.835862069
883	0.1727167519	0.835862069
